"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","5","316","55","0","2000","A","","Alabama -- Statewide","Private","Leather and allied product manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",13,83,1652902,0,0,384,19975,"",0.50,0.08,0.07,0.00,0.00,0.87,0.87,"",1,8.3,-8,-8.8,-2224,-0.1,0,0.0,0,0.0,36,10.3,1853,10.2
"01049","5","316","75","0","2000","A","","DeKalb County, Alabama","Private","Leather and allied product manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,42,595680,0,0,275,14325,"",16.67,3.25,2.48,0.00,0.00,0.77,0.77,"",0,0.0,0,0.0,-43560,-6.8,0,0.0,0,0.0,-19,-6.5,-986,-6.4
"04000","5","316","55","0","2000","A","","Arizona -- Statewide","Private","Leather and allied product manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",25,387,9861100,0,0,489,25453,"",0.93,0.33,0.32,0.00,0.00,0.99,0.99,"",-2,-7.4,-30,-7.2,-391012,-3.8,0,0.0,0,0.0,16,3.4,858,3.5
"04013","5","316","75","0","2000","A","","Maricopa County, Arizona","Private","Leather and allied product manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,121,3131048,0,0,499,25930,"",0.53,0.15,0.14,0.00,0.00,0.94,0.94,"",-3,-25.0,-5,-4.0,-32874,-1.0,0,0.0,0,0.0,15,3.1,753,3.0
"04019","5","316","75","0","2000","A","","Pima County, Arizona","Private","Leather and allied product manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,232,6250847,0,0,517,26905,"",2.33,1.33,1.56,0.00,0.00,1.17,1.17,"",0,0.0,-30,-11.5,-433626,-6.5,0,0.0,0,0.0,27,5.5,1408,5.5
"05000","5","316","55","0","2000","A","","Arkansas -- Statewide","Private","Leather and allied product manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",22,2187,41228085,0,0,363,18854,"",1.33,3.65,3.31,0.00,0.00,0.91,0.91,"",-2,-8.3,-100,-4.4,1760648,4.5,0,0.0,0,0.0,31,9.3,1599,9.3
"06000","5","316","55","0","2000","A","","California -- Statewide","Private","Leather and allied product manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",246,7123,169156841,0,0,457,23748,"",1.03,0.90,0.66,0.00,0.00,0.73,0.73,"",-21,-7.9,110,1.6,-755137,-0.4,0,0.0,0,0.0,-9,-1.9,-479,-2.0
"06001","5","316","75","0","2000","A","","Alameda County, California","Private","Leather and allied product manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,254,6396061,0,0,483,25140,"",0.70,0.69,0.49,0.00,0.00,0.70,0.70,"",-1,-12.5,-6,-2.3,-6976665,-52.2,0,0.0,0,0.0,-508,-51.3,-26393,-51.2
"06037","5","316","75","0","2000","A","","Los Angeles County, California","Private","Leather and allied product manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",117,3669,79560327,0,0,417,21685,"",1.71,1.68,1.16,0.00,0.00,0.69,0.69,"",-14,-10.7,5,0.1,2594329,3.4,0,0.0,0,0.0,13,3.2,678,3.2
"06059","5","316","75","0","2000","A","","Orange County, California","Private","Leather and allied product manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",18,556,14300041,0,0,495,25719,"",1.00,0.75,0.62,0.00,0.00,0.83,0.83,"",-3,-14.3,-86,-13.4,-2047313,-12.5,0,0.0,0,0.0,6,1.2,266,1.0
"06071","5","316","75","0","2000","A","","San Bernardino County, California","Private","Leather and allied product manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,704,17469889,0,0,478,24833,"",1.32,2.50,2.63,0.00,0.00,1.05,1.05,"",0,0.0,143,25.5,2171564,14.2,0,0.0,0,0.0,-46,-8.8,-2425,-8.9
"06073","5","316","75","0","2000","A","","San Diego County, California","Private","Leather and allied product manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,274,5352343,0,0,376,19558,"",0.89,0.43,0.28,0.00,0.00,0.66,0.66,"",-3,-16.7,1,0.4,509395,10.5,0,0.0,0,0.0,35,10.3,1845,10.4
"06075","5","316","75","0","2000","A","","San Francisco County, California","Private","Leather and allied product manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,315,6768830,0,0,414,21517,"",1.48,0.97,0.46,0.00,0.00,0.47,0.47,"",0,0.0,-62,-16.4,-831713,-10.9,0,0.0,0,0.0,26,6.7,1352,6.7
"08000","5","316","55","0","2000","A","","Colorado -- Statewide","Private","Leather and allied product manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",35,1072,46722016,0,0,838,43581,"",1.03,0.93,1.37,0.00,0.00,1.48,1.48,"",3,9.4,-62,-5.5,-2223534,-4.5,0,0.0,0,0.0,8,1.0,419,1.0
"08013","5","316","75","0","2000","A","","Boulder County, Colorado","Private","Leather and allied product manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,247,17549289,0,0,1366,71026,"",2.55,2.59,5.12,0.00,0.00,1.97,1.97,"",0,0.0,9,3.8,1783113,11.3,0,0.0,0,0.0,92,7.2,4758,7.2
"09000","5","316","55","0","2000","A","","Connecticut -- Statewide","Private","Leather and allied product manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",7,291,19468107,0,0,1288,66958,"",0.28,0.33,0.61,0.00,0.00,1.86,1.87,"",0,0.0,11,3.9,4401518,29.2,0,0.0,0,0.0,253,24.4,13149,24.4
"12000","5","316","55","0","2000","A","","Florida -- Statewide","Private","Leather and allied product manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",85,2509,49080853,0,0,376,19563,"",0.82,0.67,0.54,0.00,0.00,0.81,0.81,"",2,2.4,-154,-5.8,-3000463,-5.8,0,0.0,0,0.0,0,0.0,4,0.0
"12011","5","316","75","0","2000","A","","Broward County, Florida","Private","Leather and allied product manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,75,2050549,0,0,528,27463,"",0.52,0.22,0.23,0.00,0.00,1.04,1.04,"",1,20.0,23,44.2,792363,63.0,0,0.0,0,0.0,60,12.8,3111,12.8
"12086","5","316","75","0","2000","A","","Miami-Dade County, Florida","Private","Leather and allied product manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",29,1423,26637261,0,0,360,18725,"",1.76,2.74,1.92,0.00,0.00,0.70,0.70,"",0,0.0,-177,-11.1,-3115768,-10.5,0,0.0,0,0.0,2,0.6,130,0.7
"13000","5","316","55","0","2000","A","","Georgia -- Statewide","Private","Leather and allied product manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",13,580,12341292,0,0,409,21278,"",0.24,0.28,0.22,0.00,0.00,0.79,0.79,"",0,0.0,-33,-5.4,264230,2.2,0,0.0,0,0.0,30,7.9,1584,8.0
"16000","5","316","55","0","2000","A","","Idaho -- Statewide","Private","Leather and allied product manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",11,118,2235129,0,0,365,18955,"",1.05,0.40,0.34,0.00,0.00,0.87,0.87,"",1,10.0,0,0.0,-153098,-6.4,0,0.0,0,0.0,-24,-6.2,-1256,-6.2
