"SAGDP6N Taxes on production and imports 1/"
"(Thousands of dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2003"
"00000","United States *","1","All industry total",805616986
"00000","United States *","2","  Private industries",805266983
"00000","United States *","3","    Agriculture, forestry, fishing and hunting",6121604
"00000","United States *","4","      Farms",5221587
"00000","United States *","5","      Forestry, fishing, and related activities",900017
"00000","United States *","6","    Mining, quarrying, and oil and gas extraction",17167857
"00000","United States *","7","      Oil and gas extraction",13297886
"00000","United States *","8","      Mining (except oil and gas)",3099986
"00000","United States *","9","      Support activities for mining",769986
"00000","United States *","10","    Utilities",38433009
"00000","United States *","11","    Construction",6308097
"00000","United States *","12","    Manufacturing",53656474
"00000","United States *","13","      Durable goods manufacturing",20895089
"00000","United States *","14","        Wood product manufacturing",575998
"00000","United States *","15","        Nonmetallic mineral product manufacturing",1022990
"00000","United States *","16","        Primary metal manufacturing",1873989
"00000","United States *","17","        Fabricated metal product manufacturing",2159897
"00000","United States *","18","        Machinery manufacturing",2552994
"00000","United States *","19","        Computer and electronic product manufacturing",5711029
"00000","United States *","20","        Electrical equipment, appliance, and component manufacturing",1083019
"00000","United States *","21","        Motor vehicles, bodies and trailers, and parts manufacturing",2582050
"00000","United States *","22","        Other transportation equipment manufacturing",1691010
"00000","United States *","23","        Furniture and related product manufacturing",329999
"00000","United States *","24","        Miscellaneous manufacturing",1312115
"00000","United States *","25","      Nondurable goods manufacturing",32761385
"00000","United States *","26","        Food and beverage and tobacco product manufacturing",18984477
"00000","United States *","27","        Textile mills and textile product mills",637996
"00000","United States *","28","        Apparel, leather, and allied product manufacturing",289999
"00000","United States *","29","        Paper manufacturing",1646992
"00000","United States *","30","        Printing and related support activities",723996
"00000","United States *","31","        Petroleum and coal products manufacturing",1820599
"00000","United States *","32","        Chemical manufacturing",7270400
"00000","United States *","33","        Plastics and rubber products manufacturing",1386925
"00000","United States *","34","    Wholesale trade",141330687
"00000","United States *","35","    Retail trade",144783103
"00000","United States *","36","    Transportation and warehousing",21876709
"00000","United States *","37","      Air transportation",13523306
"00000","United States *","38","      Rail transportation",934008
"00000","United States *","39","      Water transportation",628646
"00000","United States *","40","      Truck transportation",2442482
"00000","United States *","41","      Transit and ground passenger transportation",910339
"00000","United States *","42","      Pipeline transportation",1158984
"00000","United States *","43","      Other transportation and support activities",1867951
"00000","United States *","44","      Warehousing and storage",410992
"00000","United States *","45","    Information",44842244
"00000","United States *","46","      Publishing industries (except Internet)",2906000
"00000","United States *","47","      Motion picture and sound recording industries",4812973
"00000","United States *","48","      Broadcasting (except Internet) and telecommunications",35542262
"00000","United States *","49","      Data processing, hosting, and other information services",1581009
"00000","United States *","50","    Finance, insurance, real estate, rental, and leasing",206986588
"00000","United States *","51","      Finance and insurance",32709912
"00000","United States *","52","        Monetary Authorities- central bank, credit intermediation, and related services",11041794
"00000","United States *","53","        Securities, commodity contracts, and other financial investments and related activities",3910962
"00000","United States *","54","        Insurance carriers and related activities",17049081
"00000","United States *","55","        Funds, trusts, and other financial vehicles",708075
"00000","United States *","56","      Real estate and rental and leasing",174276677
"00000","United States *","57","        Real estate",163554063
"00000","United States *","58","        Rental and leasing services and lessors of nonfinancial intangible assets",10722614
"00000","United States *","59","    Professional and business services",37011038
"00000","United States *","60","      Professional, scientific, and technical services",24386966
"00000","United States *","61","        Legal services",14284000
"00000","United States *","62","        Computer systems design and related services",2615995
"00000","United States *","63","        Miscellaneous professional, scientific, and technical services",7486971
"00000","United States *","64","      Management of companies and enterprises",5715088
"00000","United States *","65","      Administrative and support and waste management and remediation services",6908983
"00000","United States *","66","        Administrative and support services",5010967
"00000","United States *","67","        Waste management and remediation services",1898016
"00000","United States *","68","    Educational services, health care, and social assistance",20695919
"00000","United States *","69","      Educational services",4584958
"00000","United States *","70","      Health care and social assistance",16110961
"00000","United States *","71","        Ambulatory health care services",5263079
"00000","United States *","72","        Hospitals",7149089
"00000","United States *","73","        Nursing, and residential care facilities",2676807
"00000","United States *","74","        Social assistance",1021986
"00000","United States *","75","    Arts, entertainment, recreation, accommodation, and food services",52804297
"00000","United States *","76","      Arts, entertainment, and recreation",10547174
"00000","United States *","77","        Performing arts, spectator sports, museums, and related activities",4882973
"00000","United States *","78","        Amusement, gambling, and recreation industries",5664201
"00000","United States *","79","      Accommodation and food services",42257123
"00000","United States *","80","        Accommodation",13961996
"00000","United States *","81","        Food services and drinking places",28295127
"00000","United States *","82","    Other services (except government and government enterprises)",13249357
"00000","United States *","83","  Government and government enterprises",350003
"00000","United States *","84","    Federal civilian",0
"00000","United States *","85","    Military",0
"00000","United States *","86","    State and local",350003
"00000","United States *","","Addenda:",""
"00000","United States *","87","Natural resources and mining",23289461
"00000","United States *","88","Trade",286113790
"00000","United States *","89","Transportation and utilities",60309718
"00000","United States *","91","Private goods-producing industries 2/",83254032
