"SAGDP6N Taxes on production and imports 1/"
"(Thousands of dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2001"
"00000","United States *","1","All industry total",727689617
"00000","United States *","2","  Private industries",727366617
"00000","United States *","3","    Agriculture, forestry, fishing and hunting",5460408
"00000","United States *","4","      Farms",4628404
"00000","United States *","5","      Forestry, fishing, and related activities",832004
"00000","United States *","6","    Mining, quarrying, and oil and gas extraction",14886928
"00000","United States *","7","      Oil and gas extraction",11122913
"00000","United States *","8","      Mining (except oil and gas)",3071016
"00000","United States *","9","      Support activities for mining",693000
"00000","United States *","10","    Utilities",34914867
"00000","United States *","11","    Construction",5656238
"00000","United States *","12","    Manufacturing",49059960
"00000","United States *","13","      Durable goods manufacturing",19399326
"00000","United States *","14","        Wood product manufacturing",538998
"00000","United States *","15","        Nonmetallic mineral product manufacturing",937998
"00000","United States *","16","        Primary metal manufacturing",1806985
"00000","United States *","17","        Fabricated metal product manufacturing",1952687
"00000","United States *","18","        Machinery manufacturing",2457987
"00000","United States *","19","        Computer and electronic product manufacturing",5439706
"00000","United States *","20","        Electrical equipment, appliance, and component manufacturing",1010995
"00000","United States *","21","        Motor vehicles, bodies and trailers, and parts manufacturing",2269635
"00000","United States *","22","        Other transportation equipment manufacturing",1538992
"00000","United States *","23","        Furniture and related product manufacturing",298001
"00000","United States *","24","        Miscellaneous manufacturing",1147342
"00000","United States *","25","      Nondurable goods manufacturing",29660634
"00000","United States *","26","        Food and beverage and tobacco product manufacturing",17333084
"00000","United States *","27","        Textile mills and textile product mills",625996
"00000","United States *","28","        Apparel, leather, and allied product manufacturing",289003
"00000","United States *","29","        Paper manufacturing",1557991
"00000","United States *","30","        Printing and related support activities",678999
"00000","United States *","31","        Petroleum and coal products manufacturing",1627321
"00000","United States *","32","        Chemical manufacturing",6289784
"00000","United States *","33","        Plastics and rubber products manufacturing",1258455
"00000","United States *","34","    Wholesale trade",133584347
"00000","United States *","35","    Retail trade",133716164
"00000","United States *","36","    Transportation and warehousing",19795113
"00000","United States *","37","      Air transportation",11973131
"00000","United States *","38","      Rail transportation",916997
"00000","United States *","39","      Water transportation",607518
"00000","United States *","40","      Truck transportation",2222718
"00000","United States *","41","      Transit and ground passenger transportation",893730
"00000","United States *","42","      Pipeline transportation",1023988
"00000","United States *","43","      Other transportation and support activities",1797027
"00000","United States *","44","      Warehousing and storage",360004
"00000","United States *","45","    Information",43311133
"00000","United States *","46","      Publishing industries (except Internet)",2616019
"00000","United States *","47","      Motion picture and sound recording industries",4249008
"00000","United States *","48","      Broadcasting (except Internet) and telecommunications",34975085
"00000","United States *","49","      Data processing, hosting, and other information services",1471022
"00000","United States *","50","    Finance, insurance, real estate, rental, and leasing",181007556
"00000","United States *","51","      Finance and insurance",28589276
"00000","United States *","52","        Monetary Authorities- central bank, credit intermediation, and related services",9644264
"00000","United States *","53","        Securities, commodity contracts, and other financial investments and related activities",3992388
"00000","United States *","54","        Insurance carriers and related activities",14117609
"00000","United States *","55","        Funds, trusts, and other financial vehicles",835015
"00000","United States *","56","      Real estate and rental and leasing",152418280
"00000","United States *","57","        Real estate",142289091
"00000","United States *","58","        Rental and leasing services and lessors of nonfinancial intangible assets",10129190
"00000","United States *","59","    Professional and business services",27318587
"00000","United States *","60","      Professional, scientific, and technical services",15613373
"00000","United States *","61","        Legal services",5723056
"00000","United States *","62","        Computer systems design and related services",2995088
"00000","United States *","63","        Miscellaneous professional, scientific, and technical services",6895229
"00000","United States *","64","      Management of companies and enterprises",5210078
"00000","United States *","65","      Administrative and support and waste management and remediation services",6495135
"00000","United States *","66","        Administrative and support services",4797128
"00000","United States *","67","        Waste management and remediation services",1698007
"00000","United States *","68","    Educational services, health care, and social assistance",17902301
"00000","United States *","69","      Educational services",3921057
"00000","United States *","70","      Health care and social assistance",13981244
"00000","United States *","71","        Ambulatory health care services",4779152
"00000","United States *","72","        Hospitals",6053726
"00000","United States *","73","        Nursing, and residential care facilities",2237328
"00000","United States *","74","        Social assistance",911039
"00000","United States *","75","    Arts, entertainment, recreation, accommodation, and food services",48392579
"00000","United States *","76","      Arts, entertainment, and recreation",9412383
"00000","United States *","77","        Performing arts, spectator sports, museums, and related activities",4305033
"00000","United States *","78","        Amusement, gambling, and recreation industries",5107350
"00000","United States *","79","      Accommodation and food services",38980197
"00000","United States *","80","        Accommodation",12913062
"00000","United States *","81","        Food services and drinking places",26067134
"00000","United States *","82","    Other services (except government and government enterprises)",12360437
"00000","United States *","83","  Government and government enterprises",323000
"00000","United States *","84","    Federal civilian",0
"00000","United States *","85","    Military",0
"00000","United States *","86","    State and local",323000
"00000","United States *","","Addenda:",""
"00000","United States *","87","Natural resources and mining",20347336
"00000","United States *","88","Trade",267300510
"00000","United States *","89","Transportation and utilities",54709980
"00000","United States *","91","Private goods-producing industries 2/",75063534
"00000","United States *","92","Private services-providing industries 3/",652303084
"00000","United States *","100","All industry total, overseas activity",0
"00000","United States *","101","Government and government enterprises, overseas activity",0
"00000","United States *","102","Federal civilian, overseas activity",0
"00000","United States *","103","Military, overseas activity",0
"01000","Alabama","1","All industry total",8004394
"01000","Alabama","2","  Private industries",8004394
"01000","Alabama","3","    Agriculture, forestry, fishing and hunting",44569
"01000","Alabama","4","      Farms",29741
"01000","Alabama","5","      Forestry, fishing, and related activities",14828
"01000","Alabama","6","    Mining, quarrying, and oil and gas extraction",156202
"01000","Alabama","7","      Oil and gas extraction",96199
"01000","Alabama","8","      Mining (except oil and gas)",58152
"01000","Alabama","9","      Support activities for mining",1851
"01000","Alabama","10","    Utilities",766913
"01000","Alabama","11","    Construction",76131
"01000","Alabama","12","    Manufacturing",336579
"01000","Alabama","13","      Durable goods manufacturing",162361
"01000","Alabama","14","        Wood product manufacturing",9717
"01000","Alabama","15","        Nonmetallic mineral product manufacturing",8213
"01000","Alabama","16","        Primary metal manufacturing",33590
"01000","Alabama","17","        Fabricated metal product manufacturing",17112
"01000","Alabama","18","        Machinery manufacturing",11896
"01000","Alabama","19","        Computer and electronic product manufacturing",23170
"01000","Alabama","20","        Electrical equipment, appliance, and component manufacturing",6660
"01000","Alabama","21","        Motor vehicles, bodies and trailers, and parts manufacturing",19149
"01000","Alabama","22","        Other transportation equipment manufacturing",18832
"01000","Alabama","23","        Furniture and related product manufacturing",6954
"01000","Alabama","24","        Miscellaneous manufacturing",7068
"01000","Alabama","25","      Nondurable goods manufacturing",174217
"01000","Alabama","26","        Food and beverage and tobacco product manufacturing",31317
"01000","Alabama","27","        Textile mills and textile product mills",17422
"01000","Alabama","28","        Apparel, leather, and allied product manufacturing",8606
"01000","Alabama","29","        Paper manufacturing",29680
"01000","Alabama","30","        Printing and related support activities",3593
"01000","Alabama","31","        Petroleum and coal products manufacturing",12172
"01000","Alabama","32","        Chemical manufacturing",47342
"01000","Alabama","33","        Plastics and rubber products manufacturing",24087
"01000","Alabama","34","    Wholesale trade",1654797
"01000","Alabama","35","    Retail trade",2161836
"01000","Alabama","36","    Transportation and warehousing",80982
"01000","Alabama","37","      Air transportation",22136
"01000","Alabama","38","      Rail transportation",6110
"01000","Alabama","39","      Water transportation",5125
"01000","Alabama","40","      Truck transportation",27400
"01000","Alabama","41","      Transit and ground passenger transportation",4032
"01000","Alabama","42","      Pipeline transportation",5551
"01000","Alabama","43","      Other transportation and support activities",8099
"01000","Alabama","44","      Warehousing and storage",2529
"01000","Alabama","45","    Information",825998
"01000","Alabama","46","      Publishing industries (except Internet)",7234
"01000","Alabama","47","      Motion picture and sound recording industries",3495
"01000","Alabama","48","      Broadcasting (except Internet) and telecommunications",811741
"01000","Alabama","49","      Data processing, hosting, and other information services",3528
"01000","Alabama","50","    Finance, insurance, real estate, rental, and leasing",961451
"01000","Alabama","51","      Finance and insurance",328237
"01000","Alabama","52","        Monetary Authorities- central bank, credit intermediation, and related services",73249
"01000","Alabama","53","        Securities, commodity contracts, and other financial investments and related activities",19141
"01000","Alabama","54","        Insurance carriers and related activities",232607
"01000","Alabama","55","        Funds, trusts, and other financial vehicles",3241
"01000","Alabama","56","      Real estate and rental and leasing",633214
"01000","Alabama","57","        Real estate",526076
"01000","Alabama","58","        Rental and leasing services and lessors of nonfinancial intangible assets",107138
"01000","Alabama","59","    Professional and business services",145851
"01000","Alabama","60","      Professional, scientific, and technical services",101982
"01000","Alabama","61","        Legal services",40732
"01000","Alabama","62","        Computer systems design and related services",14959
"01000","Alabama","63","        Miscellaneous professional, scientific, and technical services",46291
"01000","Alabama","64","      Management of companies and enterprises",17657
"01000","Alabama","65","      Administrative and support and waste management and remediation services",26213
"01000","Alabama","66","        Administrative and support services",21044
"01000","Alabama","67","        Waste management and remediation services",5170
"01000","Alabama","68","    Educational services, health care, and social assistance",144861
"01000","Alabama","69","      Educational services",15662
"01000","Alabama","70","      Health care and social assistance",129199
"01000","Alabama","71","        Ambulatory health care services",48404
"01000","Alabama","72","        Hospitals",52521
"01000","Alabama","73","        Nursing, and residential care facilities",22065
"01000","Alabama","74","        Social assistance",6209
"01000","Alabama","75","    Arts, entertainment, recreation, accommodation, and food services",447076
"01000","Alabama","76","      Arts, entertainment, and recreation",19077
"01000","Alabama","77","        Performing arts, spectator sports, museums, and related activities",5537
"01000","Alabama","78","        Amusement, gambling, and recreation industries",13540
"01000","Alabama","79","      Accommodation and food services",427998
"01000","Alabama","80","        Accommodation",69425
"01000","Alabama","81","        Food services and drinking places",358574
"01000","Alabama","82","    Other services (except government and government enterprises)",201148
"01000","Alabama","83","  Government and government enterprises",0
"01000","Alabama","84","    Federal civilian",0
"01000","Alabama","85","    Military",0
"01000","Alabama","86","    State and local",0
"01000","Alabama","","Addenda:",""
"01000","Alabama","87","Natural resources and mining",200771
"01000","Alabama","88","Trade",3816634
"01000","Alabama","89","Transportation and utilities",847895
"01000","Alabama","91","Private goods-producing industries 2/",613480
"01000","Alabama","92","Private services-providing industries 3/",7390914
"02000","Alaska","1","All industry total",2386006
"02000","Alaska","2","  Private industries",2386006
"02000","Alaska","3","    Agriculture, forestry, fishing and hunting",41429
"02000","Alaska","4","      Farms",811
"02000","Alaska","5","      Forestry, fishing, and related activities",40618
"02000","Alaska","6","    Mining, quarrying, and oil and gas extraction",1119182
"02000","Alaska","7","      Oil and gas extraction",1066742
"02000","Alaska","8","      Mining (except oil and gas)",12564
"02000","Alaska","9","      Support activities for mining",39877
"02000","Alaska","10","    Utilities",40587
"02000","Alaska","11","    Construction",11720
"02000","Alaska","12","    Manufacturing",29280
"02000","Alaska","13","      Durable goods manufacturing",3056
"02000","Alaska","14","        Wood product manufacturing",434
"02000","Alaska","15","        Nonmetallic mineral product manufacturing",815
"02000","Alaska","16","        Primary metal manufacturing",81
"02000","Alaska","17","        Fabricated metal product manufacturing",477
"02000","Alaska","18","        Machinery manufacturing",174
"02000","Alaska","19","        Computer and electronic product manufacturing",273
"02000","Alaska","20","        Electrical equipment, appliance, and component manufacturing",42
"02000","Alaska","21","        Motor vehicles, bodies and trailers, and parts manufacturing",128
"02000","Alaska","22","        Other transportation equipment manufacturing",339
"02000","Alaska","23","        Furniture and related product manufacturing",61
"02000","Alaska","24","        Miscellaneous manufacturing",232
"02000","Alaska","25","      Nondurable goods manufacturing",26224
"02000","Alaska","26","        Food and beverage and tobacco product manufacturing",17307
"02000","Alaska","27","        Textile mills and textile product mills",56
"02000","Alaska","28","        Apparel, leather, and allied product manufacturing",15
"02000","Alaska","29","        Paper manufacturing",83
"02000","Alaska","30","        Printing and related support activities",349
"02000","Alaska","31","        Petroleum and coal products manufacturing",6576
"02000","Alaska","32","        Chemical manufacturing",1682
"02000","Alaska","33","        Plastics and rubber products manufacturing",156
"02000","Alaska","34","    Wholesale trade",296897
"02000","Alaska","35","    Retail trade",49055
"02000","Alaska","36","    Transportation and warehousing",336545
"02000","Alaska","37","      Air transportation",106068
"02000","Alaska","38","      Rail transportation",0
"02000","Alaska","39","      Water transportation",7191
"02000","Alaska","40","      Truck transportation",4529
"02000","Alaska","41","      Transit and ground passenger transportation",2329
"02000","Alaska","42","      Pipeline transportation",203359
"02000","Alaska","43","      Other transportation and support activities",12841
"02000","Alaska","44","      Warehousing and storage",228
"02000","Alaska","45","    Information",38824
"02000","Alaska","46","      Publishing industries (except Internet)",1137
"02000","Alaska","47","      Motion picture and sound recording industries",1684
"02000","Alaska","48","      Broadcasting (except Internet) and telecommunications",35792
"02000","Alaska","49","      Data processing, hosting, and other information services",211
"02000","Alaska","50","    Finance, insurance, real estate, rental, and leasing",333348
"02000","Alaska","51","      Finance and insurance",54289
"02000","Alaska","52","        Monetary Authorities- central bank, credit intermediation, and related services",13365
"02000","Alaska","53","        Securities, commodity contracts, and other financial investments and related activities",2341
"02000","Alaska","54","        Insurance carriers and related activities",35578
"02000","Alaska","55","        Funds, trusts, and other financial vehicles",3005
"02000","Alaska","56","      Real estate and rental and leasing",279059
"02000","Alaska","57","        Real estate",268595
"02000","Alaska","58","        Rental and leasing services and lessors of nonfinancial intangible assets",10464
"02000","Alaska","59","    Professional and business services",19640
"02000","Alaska","60","      Professional, scientific, and technical services",7341
"02000","Alaska","61","        Legal services",565
"02000","Alaska","62","        Computer systems design and related services",494
"02000","Alaska","63","        Miscellaneous professional, scientific, and technical services",6282
"02000","Alaska","64","      Management of companies and enterprises",5830
"02000","Alaska","65","      Administrative and support and waste management and remediation services",6468
"02000","Alaska","66","        Administrative and support services",2571
"02000","Alaska","67","        Waste management and remediation services",3897
"02000","Alaska","68","    Educational services, health care, and social assistance",25897
"02000","Alaska","69","      Educational services",3610
"02000","Alaska","70","      Health care and social assistance",22287
"02000","Alaska","71","        Ambulatory health care services",6763
"02000","Alaska","72","        Hospitals",11878
"02000","Alaska","73","        Nursing, and residential care facilities",1763
"02000","Alaska","74","        Social assistance",1884
"02000","Alaska","75","    Arts, entertainment, recreation, accommodation, and food services",32515
"02000","Alaska","76","      Arts, entertainment, and recreation",5042
"02000","Alaska","77","        Performing arts, spectator sports, museums, and related activities",2125
"02000","Alaska","78","        Amusement, gambling, and recreation industries",2917
"02000","Alaska","79","      Accommodation and food services",27473
"02000","Alaska","80","        Accommodation",15292
"02000","Alaska","81","        Food services and drinking places",12181
"02000","Alaska","82","    Other services (except government and government enterprises)",11086
"02000","Alaska","83","  Government and government enterprises",0
"02000","Alaska","84","    Federal civilian",0
"02000","Alaska","85","    Military",0
"02000","Alaska","86","    State and local",0
"02000","Alaska","","Addenda:",""
"02000","Alaska","87","Natural resources and mining",1160611
"02000","Alaska","88","Trade",345952
"02000","Alaska","89","Transportation and utilities",377133
"02000","Alaska","91","Private goods-producing industries 2/",1201610
"02000","Alaska","92","Private services-providing industries 3/",1184396
"04000","Arizona","1","All industry total",12091036
"04000","Arizona","2","  Private industries",12086020
"04000","Arizona","3","    Agriculture, forestry, fishing and hunting",44928
"04000","Arizona","4","      Farms",28313
"04000","Arizona","5","      Forestry, fishing, and related activities",16616
"04000","Arizona","6","    Mining, quarrying, and oil and gas extraction",83016
"04000","Arizona","7","      Oil and gas extraction",54
"04000","Arizona","8","      Mining (except oil and gas)",81992
"04000","Arizona","9","      Support activities for mining",970
"04000","Arizona","10","    Utilities",725433
"04000","Arizona","11","    Construction",238475
"04000","Arizona","12","    Manufacturing",514050
"04000","Arizona","13","      Durable goods manufacturing",428638
"04000","Arizona","14","        Wood product manufacturing",7118
"04000","Arizona","15","        Nonmetallic mineral product manufacturing",16385
"04000","Arizona","16","        Primary metal manufacturing",18826
"04000","Arizona","17","        Fabricated metal product manufacturing",26433
"04000","Arizona","18","        Machinery manufacturing",17088
"04000","Arizona","19","        Computer and electronic product manufacturing",226591
"04000","Arizona","20","        Electrical equipment, appliance, and component manufacturing",5577
"04000","Arizona","21","        Motor vehicles, bodies and trailers, and parts manufacturing",9952
"04000","Arizona","22","        Other transportation equipment manufacturing",81370
"04000","Arizona","23","        Furniture and related product manufacturing",3927
"04000","Arizona","24","        Miscellaneous manufacturing",15370
"04000","Arizona","25","      Nondurable goods manufacturing",85413
"04000","Arizona","26","        Food and beverage and tobacco product manufacturing",28132
"04000","Arizona","27","        Textile mills and textile product mills",2789
"04000","Arizona","28","        Apparel, leather, and allied product manufacturing",688
"04000","Arizona","29","        Paper manufacturing",7747
"04000","Arizona","30","        Printing and related support activities",9285
"04000","Arizona","31","        Petroleum and coal products manufacturing",2074
"04000","Arizona","32","        Chemical manufacturing",24576
"04000","Arizona","33","        Plastics and rubber products manufacturing",10120
"04000","Arizona","34","    Wholesale trade",2095984
"04000","Arizona","35","    Retail trade",3136968
"04000","Arizona","36","    Transportation and warehousing",615171
"04000","Arizona","37","      Air transportation",406931
"04000","Arizona","38","      Rail transportation",10226
"04000","Arizona","39","      Water transportation",713
"04000","Arizona","40","      Truck transportation",114743
"04000","Arizona","41","      Transit and ground passenger transportation",25585
"04000","Arizona","42","      Pipeline transportation",7002
"04000","Arizona","43","      Other transportation and support activities",44160
"04000","Arizona","44","      Warehousing and storage",5811
"04000","Arizona","45","    Information",591313
"04000","Arizona","46","      Publishing industries (except Internet)",25617
"04000","Arizona","47","      Motion picture and sound recording industries",13454
"04000","Arizona","48","      Broadcasting (except Internet) and telecommunications",516250
"04000","Arizona","49","      Data processing, hosting, and other information services",35992
"04000","Arizona","50","    Finance, insurance, real estate, rental, and leasing",2432546
"04000","Arizona","51","      Finance and insurance",492611
"04000","Arizona","52","        Monetary Authorities- central bank, credit intermediation, and related services",222748
"04000","Arizona","53","        Securities, commodity contracts, and other financial investments and related activities",25830
"04000","Arizona","54","        Insurance carriers and related activities",229704
"04000","Arizona","55","        Funds, trusts, and other financial vehicles",14329
"04000","Arizona","56","      Real estate and rental and leasing",1939934
"04000","Arizona","57","        Real estate",1509045
"04000","Arizona","58","        Rental and leasing services and lessors of nonfinancial intangible assets",430889
"04000","Arizona","59","    Professional and business services",271966
"04000","Arizona","60","      Professional, scientific, and technical services",120147
"04000","Arizona","61","        Legal services",10145
"04000","Arizona","62","        Computer systems design and related services",19753
"04000","Arizona","63","        Miscellaneous professional, scientific, and technical services",90248
"04000","Arizona","64","      Management of companies and enterprises",59428
"04000","Arizona","65","      Administrative and support and waste management and remediation services",92391
"04000","Arizona","66","        Administrative and support services",78206
"04000","Arizona","67","        Waste management and remediation services",14185
"04000","Arizona","68","    Educational services, health care, and social assistance",274761
"04000","Arizona","69","      Educational services",46661
"04000","Arizona","70","      Health care and social assistance",228100
"04000","Arizona","71","        Ambulatory health care services",92730
"04000","Arizona","72","        Hospitals",90641
"04000","Arizona","73","        Nursing, and residential care facilities",30102
"04000","Arizona","74","        Social assistance",14627
"04000","Arizona","75","    Arts, entertainment, recreation, accommodation, and food services",943140
"04000","Arizona","76","      Arts, entertainment, and recreation",141200
"04000","Arizona","77","        Performing arts, spectator sports, museums, and related activities",56489
"04000","Arizona","78","        Amusement, gambling, and recreation industries",84711
"04000","Arizona","79","      Accommodation and food services",801940
"04000","Arizona","80","        Accommodation",305638
"04000","Arizona","81","        Food services and drinking places",496302
"04000","Arizona","82","    Other services (except government and government enterprises)",118270
"04000","Arizona","83","  Government and government enterprises",5015
"04000","Arizona","84","    Federal civilian",0
"04000","Arizona","85","    Military",0
"04000","Arizona","86","    State and local",5015
"04000","Arizona","","Addenda:",""
"04000","Arizona","87","Natural resources and mining",127944
"04000","Arizona","88","Trade",5232952
"04000","Arizona","89","Transportation and utilities",1340604
"04000","Arizona","91","Private goods-producing industries 2/",880470
"04000","Arizona","92","Private services-providing industries 3/",11205551
"05000","Arkansas","1","All industry total",5120739
"05000","Arkansas","2","  Private industries",5119800
"05000","Arkansas","3","    Agriculture, forestry, fishing and hunting",57524
"05000","Arkansas","4","      Farms",39111
"05000","Arkansas","5","      Forestry, fishing, and related activities",18413
"05000","Arkansas","6","    Mining, quarrying, and oil and gas extraction",32562
"05000","Arkansas","7","      Oil and gas extraction",10196
"05000","Arkansas","8","      Mining (except oil and gas)",19462
"05000","Arkansas","9","      Support activities for mining",2904
"05000","Arkansas","10","    Utilities",377800
"05000","Arkansas","11","    Construction",26158
"05000","Arkansas","12","    Manufacturing",323415
"05000","Arkansas","13","      Durable goods manufacturing",108128
"05000","Arkansas","14","        Wood product manufacturing",8350
"05000","Arkansas","15","        Nonmetallic mineral product manufacturing",6043
"05000","Arkansas","16","        Primary metal manufacturing",16369
"05000","Arkansas","17","        Fabricated metal product manufacturing",12888
"05000","Arkansas","18","        Machinery manufacturing",12559
"05000","Arkansas","19","        Computer and electronic product manufacturing",8303
"05000","Arkansas","20","        Electrical equipment, appliance, and component manufacturing",11855
"05000","Arkansas","21","        Motor vehicles, bodies and trailers, and parts manufacturing",18407
"05000","Arkansas","22","        Other transportation equipment manufacturing",5371
"05000","Arkansas","23","        Furniture and related product manufacturing",2355
"05000","Arkansas","24","        Miscellaneous manufacturing",5628
"05000","Arkansas","25","      Nondurable goods manufacturing",215287
"05000","Arkansas","26","        Food and beverage and tobacco product manufacturing",140644
"05000","Arkansas","27","        Textile mills and textile product mills",3446
"05000","Arkansas","28","        Apparel, leather, and allied product manufacturing",2655
"05000","Arkansas","29","        Paper manufacturing",25389
"05000","Arkansas","30","        Printing and related support activities",2677
"05000","Arkansas","31","        Petroleum and coal products manufacturing",7626
"05000","Arkansas","32","        Chemical manufacturing",19064
"05000","Arkansas","33","        Plastics and rubber products manufacturing",13786
"05000","Arkansas","34","    Wholesale trade",1337875
"05000","Arkansas","35","    Retail trade",1240456
"05000","Arkansas","36","    Transportation and warehousing",68639
"05000","Arkansas","37","      Air transportation",16047
"05000","Arkansas","38","      Rail transportation",6906
"05000","Arkansas","39","      Water transportation",501
"05000","Arkansas","40","      Truck transportation",23293
"05000","Arkansas","41","      Transit and ground passenger transportation",2037
"05000","Arkansas","42","      Pipeline transportation",7388
"05000","Arkansas","43","      Other transportation and support activities",8472
"05000","Arkansas","44","      Warehousing and storage",3995
"05000","Arkansas","45","    Information",411909
"05000","Arkansas","46","      Publishing industries (except Internet)",4364
"05000","Arkansas","47","      Motion picture and sound recording industries",5965
"05000","Arkansas","48","      Broadcasting (except Internet) and telecommunications",398824
"05000","Arkansas","49","      Data processing, hosting, and other information services",2756
"05000","Arkansas","50","    Finance, insurance, real estate, rental, and leasing",684080
"05000","Arkansas","51","      Finance and insurance",169366
"05000","Arkansas","52","        Monetary Authorities- central bank, credit intermediation, and related services",31253
"05000","Arkansas","53","        Securities, commodity contracts, and other financial investments and related activities",13726
"05000","Arkansas","54","        Insurance carriers and related activities",123974
"05000","Arkansas","55","        Funds, trusts, and other financial vehicles",413
"05000","Arkansas","56","      Real estate and rental and leasing",514713
"05000","Arkansas","57","        Real estate",434692
"05000","Arkansas","58","        Rental and leasing services and lessors of nonfinancial intangible assets",80021
"05000","Arkansas","59","    Professional and business services",112396
"05000","Arkansas","60","      Professional, scientific, and technical services",36025
"05000","Arkansas","61","        Legal services",22623
"05000","Arkansas","62","        Computer systems design and related services",5451
"05000","Arkansas","63","        Miscellaneous professional, scientific, and technical services",7951
"05000","Arkansas","64","      Management of companies and enterprises",29554
"05000","Arkansas","65","      Administrative and support and waste management and remediation services",46816
"05000","Arkansas","66","        Administrative and support services",25608
"05000","Arkansas","67","        Waste management and remediation services",21208
"05000","Arkansas","68","    Educational services, health care, and social assistance",70731
"05000","Arkansas","69","      Educational services",7841
"05000","Arkansas","70","      Health care and social assistance",62890
"05000","Arkansas","71","        Ambulatory health care services",25644
"05000","Arkansas","72","        Hospitals",27113
"05000","Arkansas","73","        Nursing, and residential care facilities",7874
"05000","Arkansas","74","        Social assistance",2259
"05000","Arkansas","75","    Arts, entertainment, recreation, accommodation, and food services",271695
"05000","Arkansas","76","      Arts, entertainment, and recreation",37293
"05000","Arkansas","77","        Performing arts, spectator sports, museums, and related activities",6239
"05000","Arkansas","78","        Amusement, gambling, and recreation industries",31054
"05000","Arkansas","79","      Accommodation and food services",234402
"05000","Arkansas","80","        Accommodation",60781
"05000","Arkansas","81","        Food services and drinking places",173620
"05000","Arkansas","82","    Other services (except government and government enterprises)",104561
"05000","Arkansas","83","  Government and government enterprises",938
"05000","Arkansas","84","    Federal civilian",0
"05000","Arkansas","85","    Military",0
"05000","Arkansas","86","    State and local",938
"05000","Arkansas","","Addenda:",""
"05000","Arkansas","87","Natural resources and mining",90086
"05000","Arkansas","88","Trade",2578331
"05000","Arkansas","89","Transportation and utilities",446439
"05000","Arkansas","91","Private goods-producing industries 2/",439660
"05000","Arkansas","92","Private services-providing industries 3/",4680141
"06000","California","1","All industry total",86842897
"06000","California","2","  Private industries",86837368
"06000","California","3","    Agriculture, forestry, fishing and hunting",537316
