"SAGDP6N Taxes on production and imports 1/"
"(Thousands of dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2007"
"00000","United States *","1","All industry total",1036830535
"00000","United States *","2","  Private industries",1036372537
"00000","United States *","3","    Agriculture, forestry, fishing and hunting",8059647
"00000","United States *","4","      Farms",6742650
"00000","United States *","5","      Forestry, fishing, and related activities",1316997
"00000","United States *","6","    Mining, quarrying, and oil and gas extraction",33753076
"00000","United States *","7","      Oil and gas extraction",27782082
"00000","United States *","8","      Mining (except oil and gas)",4550990
"00000","United States *","9","      Support activities for mining",1420004
"00000","United States *","10","    Utilities",51593008
"00000","United States *","11","    Construction",8289899
"00000","United States *","12","    Manufacturing",64284825
"00000","United States *","13","      Durable goods manufacturing",25216856
"00000","United States *","14","        Wood product manufacturing",735000
"00000","United States *","15","        Nonmetallic mineral product manufacturing",1319001
"00000","United States *","16","        Primary metal manufacturing",2219003
"00000","United States *","17","        Fabricated metal product manufacturing",2629255
"00000","United States *","18","        Machinery manufacturing",3126000
"00000","United States *","19","        Computer and electronic product manufacturing",6906789
"00000","United States *","20","        Electrical equipment, appliance, and component manufacturing",1130998
"00000","United States *","21","        Motor vehicles, bodies and trailers, and parts manufacturing",2949706
"00000","United States *","22","        Other transportation equipment manufacturing",2220997
"00000","United States *","23","        Furniture and related product manufacturing",423999
"00000","United States *","24","        Miscellaneous manufacturing",1556108
"00000","United States *","25","      Nondurable goods manufacturing",39067969
"00000","United States *","26","        Food and beverage and tobacco product manufacturing",21557291
"00000","United States *","27","        Textile mills and textile product mills",688000
"00000","United States *","28","        Apparel, leather, and allied product manufacturing",323997
"00000","United States *","29","        Paper manufacturing",1837001
"00000","United States *","30","        Printing and related support activities",889998
"00000","United States *","31","        Petroleum and coal products manufacturing",2552978
"00000","United States *","32","        Chemical manufacturing",9715496
"00000","United States *","33","        Plastics and rubber products manufacturing",1503209
"00000","United States *","34","    Wholesale trade",172521972
"00000","United States *","35","    Retail trade",181053460
"00000","United States *","36","    Transportation and warehousing",27809889
"00000","United States *","37","      Air transportation",16931626
"00000","United States *","38","      Rail transportation",1173999
"00000","United States *","39","      Water transportation",684229
"00000","United States *","40","      Truck transportation",3515366
"00000","United States *","41","      Transit and ground passenger transportation",1035670
"00000","United States *","42","      Pipeline transportation",1743008
"00000","United States *","43","      Other transportation and support activities",2135994
"00000","United States *","44","      Warehousing and storage",589998
"00000","United States *","45","    Information",48084793
"00000","United States *","46","      Publishing industries (except Internet)",3499978
"00000","United States *","47","      Motion picture and sound recording industries",6291979
"00000","United States *","48","      Broadcasting (except Internet) and telecommunications",36219854
"00000","United States *","49","      Data processing, hosting, and other information services",2072982
"00000","United States *","50","    Finance, insurance, real estate, rental, and leasing",270262949
"00000","United States *","51","      Finance and insurance",42389920
"00000","United States *","52","        Monetary Authorities- central bank, credit intermediation, and related services",14910186
"00000","United States *","53","        Securities, commodity contracts, and other financial investments and related activities",5099713
"00000","United States *","54","        Insurance carriers and related activities",21462030
"00000","United States *","55","        Funds, trusts, and other financial vehicles",917990
"00000","United States *","56","      Real estate and rental and leasing",227873029
"00000","United States *","57","        Real estate",213220932
"00000","United States *","58","        Rental and leasing services and lessors of nonfinancial intangible assets",14652098
"00000","United States *","59","    Professional and business services",52118503
"00000","United States *","60","      Professional, scientific, and technical services",35079706
"00000","United States *","61","        Legal services",21360958
"00000","United States *","62","        Computer systems design and related services",3546929
"00000","United States *","63","        Miscellaneous professional, scientific, and technical services",10171819
"00000","United States *","64","      Management of companies and enterprises",7726900
"00000","United States *","65","      Administrative and support and waste management and remediation services",9311897
"00000","United States *","66","        Administrative and support services",6707902
"00000","United States *","67","        Waste management and remediation services",2603995
"00000","United States *","68","    Educational services, health care, and social assistance",29307734
"00000","United States *","69","      Educational services",6374954
"00000","United States *","70","      Health care and social assistance",22932780
"00000","United States *","71","        Ambulatory health care services",7135860
"00000","United States *","72","        Hospitals",10313327
"00000","United States *","73","        Nursing, and residential care facilities",4070620
"00000","United States *","74","        Social assistance",1412973
"00000","United States *","75","    Arts, entertainment, recreation, accommodation, and food services",71862065
"00000","United States *","76","      Arts, entertainment, and recreation",15069329
"00000","United States *","77","        Performing arts, spectator sports, museums, and related activities",6800974
"00000","United States *","78","        Amusement, gambling, and recreation industries",8268355
"00000","United States *","79","      Accommodation and food services",56792736
"00000","United States *","80","        Accommodation",19557926
"00000","United States *","81","        Food services and drinking places",37234810
"00000","United States *","82","    Other services (except government and government enterprises)",17370716
"00000","United States *","83","  Government and government enterprises",457998
"00000","United States *","84","    Federal civilian",0
"00000","United States *","85","    Military",0
"00000","United States *","86","    State and local",457998
"00000","United States *","","Addenda:",""
"00000","United States *","87","Natural resources and mining",41812723
"00000","United States *","88","Trade",353575432
"00000","United States *","89","Transportation and utilities",79402897
"00000","United States *","91","Private goods-producing industries 2/",114387447
"00000","United States *","92","Private services-providing industries 3/",921985090
