"SAGDP5N Subsidies 1/"
"(Thousands of dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2004"
"00000","United States *","1","All industry total",-46386343
"00000","United States *","2","  Private industries",-29471343
"00000","United States *","3","    Agriculture, forestry, fishing and hunting",-11068114
"00000","United States *","4","      Farms",-11068114
"00000","United States *","5","      Forestry, fishing, and related activities",0
"00000","United States *","6","    Mining, quarrying, and oil and gas extraction",0
"00000","United States *","7","      Oil and gas extraction",0
"00000","United States *","8","      Mining (except oil and gas)",0
"00000","United States *","9","      Support activities for mining",0
"00000","United States *","10","    Utilities",0
"00000","United States *","11","    Construction",0
"00000","United States *","12","    Manufacturing",0
"00000","United States *","13","      Durable goods manufacturing",0
"00000","United States *","14","        Wood product manufacturing",0
"00000","United States *","15","        Nonmetallic mineral product manufacturing",0
"00000","United States *","16","        Primary metal manufacturing",0
"00000","United States *","17","        Fabricated metal product manufacturing",0
"00000","United States *","18","        Machinery manufacturing",0
"00000","United States *","19","        Computer and electronic product manufacturing",0
"00000","United States *","20","        Electrical equipment, appliance, and component manufacturing",0
"00000","United States *","21","        Motor vehicles, bodies and trailers, and parts manufacturing",0
"00000","United States *","22","        Other transportation equipment manufacturing",0
"00000","United States *","23","        Furniture and related product manufacturing",0
"00000","United States *","24","        Miscellaneous manufacturing",0
"00000","United States *","25","      Nondurable goods manufacturing",0
"00000","United States *","26","        Food and beverage and tobacco product manufacturing",0
"00000","United States *","27","        Textile mills and textile product mills",0
"00000","United States *","28","        Apparel, leather, and allied product manufacturing",0
"00000","United States *","29","        Paper manufacturing",0
"00000","United States *","30","        Printing and related support activities",0
"00000","United States *","31","        Petroleum and coal products manufacturing",0
"00000","United States *","32","        Chemical manufacturing",0
"00000","United States *","33","        Plastics and rubber products manufacturing",0
"00000","United States *","34","    Wholesale trade",0
"00000","United States *","35","    Retail trade",0
"00000","United States *","36","    Transportation and warehousing",-2531830
"00000","United States *","37","      Air transportation",-17000
"00000","United States *","38","      Rail transportation",-1605830
"00000","United States *","39","      Water transportation",-889000
"00000","United States *","40","      Truck transportation",-20000
"00000","United States *","41","      Transit and ground passenger transportation",0
"00000","United States *","42","      Pipeline transportation",0
"00000","United States *","43","      Other transportation and support activities",0
"00000","United States *","44","      Warehousing and storage",0
"00000","United States *","45","    Information",0
"00000","United States *","46","      Publishing industries (except Internet)",0
"00000","United States *","47","      Motion picture and sound recording industries",0
