"SAGDP6N Taxes on production and imports 1/"
"(Thousands of dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2004"
"00000","United States *","1","All industry total",868097422
"00000","United States *","2","  Private industries",867720422
"00000","United States *","3","    Agriculture, forestry, fishing and hunting",6222291
"00000","United States *","4","      Farms",5302282
"00000","United States *","5","      Forestry, fishing, and related activities",920009
"00000","United States *","6","    Mining, quarrying, and oil and gas extraction",20347160
"00000","United States *","7","      Oil and gas extraction",16167133
"00000","United States *","8","      Mining (except oil and gas)",3333013
"00000","United States *","9","      Support activities for mining",847014
"00000","United States *","10","    Utilities",41156206
"00000","United States *","11","    Construction",7190095
"00000","United States *","12","    Manufacturing",56263541
"00000","United States *","13","      Durable goods manufacturing",21942839
"00000","United States *","14","        Wood product manufacturing",630007
"00000","United States *","15","        Nonmetallic mineral product manufacturing",1091015
"00000","United States *","16","        Primary metal manufacturing",1955022
"00000","United States *","17","        Fabricated metal product manufacturing",2355657
"00000","United States *","18","        Machinery manufacturing",2681029
"00000","United States *","19","        Computer and electronic product manufacturing",5864512
"00000","United States *","20","        Electrical equipment, appliance, and component manufacturing",1048009
"00000","United States *","21","        Motor vehicles, bodies and trailers, and parts manufacturing",2756280
"00000","United States *","22","        Other transportation equipment manufacturing",1799017
"00000","United States *","23","        Furniture and related product manufacturing",364004
"00000","United States *","24","        Miscellaneous manufacturing",1398288
"00000","United States *","25","      Nondurable goods manufacturing",34320702
"00000","United States *","26","        Food and beverage and tobacco product manufacturing",19543183
"00000","United States *","27","        Textile mills and textile product mills",647007
"00000","United States *","28","        Apparel, leather, and allied product manufacturing",305001
"00000","United States *","29","        Paper manufacturing",1680019
"00000","United States *","30","        Printing and related support activities",785008
"00000","United States *","31","        Petroleum and coal products manufacturing",1982689
"00000","United States *","32","        Chemical manufacturing",7868704
"00000","United States *","33","        Plastics and rubber products manufacturing",1509092
"00000","United States *","34","    Wholesale trade",150956011
"00000","United States *","35","    Retail trade",155377379
"00000","United States *","36","    Transportation and warehousing",24427244
"00000","United States *","37","      Air transportation",15254081
"00000","United States *","38","      Rail transportation",1030006
"00000","United States *","39","      Water transportation",666471
"00000","United States *","40","      Truck transportation",2742262
"00000","United States *","41","      Transit and ground passenger transportation",921365
"00000","United States *","42","      Pipeline transportation",1397019
"00000","United States *","43","      Other transportation and support activities",1952035
"00000","United States *","44","      Warehousing and storage",464005
"00000","United States *","45","    Information",46543057
"00000","United States *","46","      Publishing industries (except Internet)",3061012
"00000","United States *","47","      Motion picture and sound recording industries",5109023
"00000","United States *","48","      Broadcasting (except Internet) and telecommunications",36708020
"00000","United States *","49","      Data processing, hosting, and other information services",1665003
"00000","United States *","50","    Finance, insurance, real estate, rental, and leasing",221126829
"00000","United States *","51","      Finance and insurance",36230486
"00000","United States *","52","        Monetary Authorities- central bank, credit intermediation, and related services",12270985
"00000","United States *","53","        Securities, commodity contracts, and other financial investments and related activities",4114884
"00000","United States *","54","        Insurance carriers and related activities",19255618
"00000","United States *","55","        Funds, trusts, and other financial vehicles",589000
"00000","United States *","56","      Real estate and rental and leasing",184896343
"00000","United States *","57","        Real estate",173642982
"00000","United States *","58","        Rental and leasing services and lessors of nonfinancial intangible assets",11253361
"00000","United States *","59","    Professional and business services",44023948
"00000","United States *","60","      Professional, scientific, and technical services",29923941
"00000","United States *","61","        Legal services",18976989
"00000","United States *","62","        Computer systems design and related services",2764981
"00000","United States *","63","        Miscellaneous professional, scientific, and technical services",8181971
"00000","United States *","64","      Management of companies and enterprises",6460001
"00000","United States *","65","      Administrative and support and waste management and remediation services",7640006
"00000","United States *","66","        Administrative and support services",5528987
"00000","United States *","67","        Waste management and remediation services",2111019
"00000","United States *","68","    Educational services, health care, and social assistance",22858041
"00000","United States *","69","      Educational services",5051019
"00000","United States *","70","      Health care and social assistance",17807022
"00000","United States *","71","        Ambulatory health care services",5995971
"00000","United States *","72","        Hospitals",7831195
"00000","United States *","73","        Nursing, and residential care facilities",2844861
"00000","United States *","74","        Social assistance",1134995
"00000","United States *","75","    Arts, entertainment, recreation, accommodation, and food services",56841521
"00000","United States *","76","      Arts, entertainment, and recreation",11666531
"00000","United States *","77","        Performing arts, spectator sports, museums, and related activities",5421004
"00000","United States *","78","        Amusement, gambling, and recreation industries",6245528
"00000","United States *","79","      Accommodation and food services",45174990
"00000","United States *","80","        Accommodation",14715009
"00000","United States *","81","        Food services and drinking places",30459982
"00000","United States *","82","    Other services (except government and government enterprises)",14387099
"00000","United States *","83","  Government and government enterprises",377000
"00000","United States *","84","    Federal civilian",0
"00000","United States *","85","    Military",0
"00000","United States *","86","    State and local",377000
"00000","United States *","","Addenda:",""
"00000","United States *","87","Natural resources and mining",26569450
"00000","United States *","88","Trade",306333390
"00000","United States *","89","Transportation and utilities",65583450
"00000","United States *","91","Private goods-producing industries 2/",90023086
"00000","United States *","92","Private services-providing industries 3/",777697336
"00000","United States *","100","All industry total, overseas activity",0
"00000","United States *","101","Government and government enterprises, overseas activity",0
"00000","United States *","102","Federal civilian, overseas activity",0
"00000","United States *","103","Military, overseas activity",0
"01000","Alabama","1","All industry total",8995744
"01000","Alabama","2","  Private industries",8995744
"01000","Alabama","3","    Agriculture, forestry, fishing and hunting",47100
"01000","Alabama","4","      Farms",28599
"01000","Alabama","5","      Forestry, fishing, and related activities",18501
"01000","Alabama","6","    Mining, quarrying, and oil and gas extraction",191990
"01000","Alabama","7","      Oil and gas extraction",126043
"01000","Alabama","8","      Mining (except oil and gas)",63971
"01000","Alabama","9","      Support activities for mining",1977
"01000","Alabama","10","    Utilities",888541
"01000","Alabama","11","    Construction",81949
"01000","Alabama","12","    Manufacturing",378663
"01000","Alabama","13","      Durable goods manufacturing",193670
"01000","Alabama","14","        Wood product manufacturing",10370
"01000","Alabama","15","        Nonmetallic mineral product manufacturing",9107
"01000","Alabama","16","        Primary metal manufacturing",39839
"01000","Alabama","17","        Fabricated metal product manufacturing",20773
"01000","Alabama","18","        Machinery manufacturing",12575
"01000","Alabama","19","        Computer and electronic product manufacturing",25353
"01000","Alabama","20","        Electrical equipment, appliance, and component manufacturing",6593
"01000","Alabama","21","        Motor vehicles, bodies and trailers, and parts manufacturing",33527
"01000","Alabama","22","        Other transportation equipment manufacturing",20017
"01000","Alabama","23","        Furniture and related product manufacturing",8363
"01000","Alabama","24","        Miscellaneous manufacturing",7154
"01000","Alabama","25","      Nondurable goods manufacturing",184993
"01000","Alabama","26","        Food and beverage and tobacco product manufacturing",34862
"01000","Alabama","27","        Textile mills and textile product mills",16708
"01000","Alabama","28","        Apparel, leather, and allied product manufacturing",6433
"01000","Alabama","29","        Paper manufacturing",30447
"01000","Alabama","30","        Printing and related support activities",3458
"01000","Alabama","31","        Petroleum and coal products manufacturing",15342
"01000","Alabama","32","        Chemical manufacturing",49173
"01000","Alabama","33","        Plastics and rubber products manufacturing",28570
"01000","Alabama","34","    Wholesale trade",1858555
"01000","Alabama","35","    Retail trade",2431323
"01000","Alabama","36","    Transportation and warehousing",100877
"01000","Alabama","37","      Air transportation",31020
"01000","Alabama","38","      Rail transportation",6421
"01000","Alabama","39","      Water transportation",7203
"01000","Alabama","40","      Truck transportation",32246
"01000","Alabama","41","      Transit and ground passenger transportation",3941
"01000","Alabama","42","      Pipeline transportation",9402
"01000","Alabama","43","      Other transportation and support activities",7865
"01000","Alabama","44","      Warehousing and storage",2781
"01000","Alabama","45","    Information",847546
"01000","Alabama","46","      Publishing industries (except Internet)",7963
"01000","Alabama","47","      Motion picture and sound recording industries",3622
