"SAGDP6N Taxes on production and imports 1/"
"(Thousands of dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2000"
"00000","United States *","1","All industry total",708555408
"00000","United States *","2","  Private industries",708266263
"00000","United States *","3","    Agriculture, forestry, fishing and hunting",5493307
"00000","United States *","4","      Farms",4626376
"00000","United States *","5","      Forestry, fishing, and related activities",866931
"00000","United States *","6","    Mining, quarrying, and oil and gas extraction",14452993
"00000","United States *","7","      Oil and gas extraction",10537660
"00000","United States *","8","      Mining (except oil and gas)",3154125
"00000","United States *","9","      Support activities for mining",761208
"00000","United States *","10","    Utilities",35124598
"00000","United States *","11","    Construction",5593172
"00000","United States *","12","    Manufacturing",46925689
"00000","United States *","13","      Durable goods manufacturing",18467025
"00000","United States *","14","        Wood product manufacturing",622323
"00000","United States *","15","        Nonmetallic mineral product manufacturing",1005802
"00000","United States *","16","        Primary metal manufacturing",2107274
"00000","United States *","17","        Fabricated metal product manufacturing",2150444
"00000","United States *","18","        Machinery manufacturing",2511335
"00000","United States *","19","        Computer and electronic product manufacturing",4573986
"00000","United States *","20","        Electrical equipment, appliance, and component manufacturing",859793
"00000","United States *","21","        Motor vehicles, bodies and trailers, and parts manufacturing",1975308
"00000","United States *","22","        Other transportation equipment manufacturing",1397533
"00000","United States *","23","        Furniture and related product manufacturing",320203
"00000","United States *","24","        Miscellaneous manufacturing",943025
"00000","United States *","25","      Nondurable goods manufacturing",28458664
"00000","United States *","26","        Food and beverage and tobacco product manufacturing",17254084
"00000","United States *","27","        Textile mills and textile product mills",730224
"00000","United States *","28","        Apparel, leather, and allied product manufacturing",321903
"00000","United States *","29","        Paper manufacturing",1735898
"00000","United States *","30","        Printing and related support activities",779839
"00000","United States *","31","        Petroleum and coal products manufacturing",1747848
"00000","United States *","32","        Chemical manufacturing",4471442
"00000","United States *","33","        Plastics and rubber products manufacturing",1417426
"00000","United States *","34","    Wholesale trade",136239687
"00000","United States *","35","    Retail trade",126766167
"00000","United States *","36","    Transportation and warehousing",21638061
"00000","United States *","37","      Air transportation",13174540
"00000","United States *","38","      Rail transportation",839570
"00000","United States *","39","      Water transportation",814461
"00000","United States *","40","      Truck transportation",2301595
"00000","United States *","41","      Transit and ground passenger transportation",917174
"00000","United States *","42","      Pipeline transportation",1166686
"00000","United States *","43","      Other transportation and support activities",2015188
"00000","United States *","44","      Warehousing and storage",408846
"00000","United States *","45","    Information",38886368
"00000","United States *","46","      Publishing industries (except Internet)",1889455
"00000","United States *","47","      Motion picture and sound recording industries",2256801
"00000","United States *","48","      Broadcasting (except Internet) and telecommunications",33557530
"00000","United States *","49","      Data processing, hosting, and other information services",1182582
