"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","2","623","55","0","2000","A","","Alabama -- Statewide","State Government","Nursing and residential care facilities","State, NAICS 3-digit -- by ownership sector","All establishment sizes",6,1482,43871517,0,0,569,29610,"",0.43,0.71,0.86,0.00,0.00,1.21,1.22,"",0,0.0,-59,-3.8,-1952077,-4.3,0,0.0,0,0.0,-3,-0.5,-118,-0.4
"01000","3","623","55","0","2000","A","","Alabama -- Statewide","Local Government","Nursing and residential care facilities","State, NAICS 3-digit -- by ownership sector","All establishment sizes",41,1555,25580708,0,0,316,16451,"",3.59,1.52,1.29,0.00,0.00,0.85,0.85,"",2,5.1,65,4.4,1678069,7.0,0,0.0,0,0.0,7,2.3,407,2.5
"01000","5","623","55","0","2000","A","","Alabama -- Statewide","Private","Nursing and residential care facilities","State, NAICS 3-digit -- by ownership sector","All establishment sizes",602,33658,589851880,0,0,337,17525,"",0.71,0.90,0.96,0.00,0.00,1.06,1.06,"",42,7.5,885,2.7,29776587,5.3,0,0.0,0,0.0,8,2.4,435,2.5
"01003","5","623","75","0","2000","A","","Baldwin County, Alabama","Private","Nursing and residential care facilities","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,1253,26238368,0,0,403,20936,"",0.56,1.29,2.08,0.00,0.00,1.61,1.61,"",-1,-5.6,-17,-1.3,907595,3.6,0,0.0,0,0.0,19,4.9,991,5.0
"01009","5","623","75","0","2000","A","","Blount County, Alabama","Private","Nursing and residential care facilities","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,264,4487833,0,0,327,16994,"",1.15,1.46,1.92,0.00,0.00,1.32,1.32,"",0,0.0,-9,-3.3,212714,5.0,0,0.0,0,0.0,26,8.6,1334,8.5
"01015","3","623","75","0","2000","A","","Calhoun County, Alabama","Local Government","Nursing and residential care facilities","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,166,2509570,0,0,291,15125,"",22.92,6.40,5.75,0.00,0.00,0.90,0.90,"",0,0.0,15,9.9,274495,12.3,0,0.0,0,0.0,6,2.1,307,2.1
"01015","5","623","75","0","2000","A","","Calhoun County, Alabama","Private","Nursing and residential care facilities","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,813,14062516,0,0,333,17308,"",0.62,0.86,1.03,0.00,0.00,1.20,1.20,"",0,0.0,-13,-1.6,452519,3.3,0,0.0,0,0.0,16,5.0,824,5.0
"01031","5","623","75","0","2000","A","","Coffee County, Alabama","Private","Nursing and residential care facilities","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,522,8710114,0,0,321,16678,"",1.08,1.84,2.52,0.00,0.00,1.38,1.37,"",1,14.3,19,3.8,469103,5.7,0,0.0,0,0.0,6,1.9,305,1.9
"01033","5","623","75","0","2000","A","","Colbert County, Alabama","Private","Nursing and residential care facilities","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,376,5986608,0,0,306,15918,"",0.84,0.86,0.85,0.00,0.00,0.99,0.99,"",1,12.5,26,7.4,543962,10.0,0,0.0,0,0.0,7,2.3,345,2.2
"01039","5","623","75","0","2000","A","","Covington County, Alabama","Private","Nursing and residential care facilities","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,440,7156374,0,0,313,16268,"",1.09,1.70,2.11,0.00,0.00,1.24,1.24,"",0,0.0,-13,-2.9,77658,1.1,0,0.0,0,0.0,12,4.0,630,4.0
"01043","5","623","75","0","2000","A","","Cullman County, Alabama","Private","Nursing and residential care facilities","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,687,12044050,0,0,337,17531,"",0.78,1.33,1.64,0.00,0.00,1.24,1.24,"",-1,-9.1,29,4.4,870339,7.8,0,0.0,0,0.0,11,3.4,560,3.3
