"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","5","483","55","0","2000","A","","Alabama -- Statewide","Private","Water transportation","State, NAICS 3-digit -- by ownership sector","All establishment sizes",16,420,17849792,0,0,817,42500,"",0.80,0.54,0.56,0.00,0.00,1.04,1.04,"",1,6.7,45,12.0,1924048,12.1,0,0.0,0,0.0,1,0.1,78,0.2
"01097","5","483","75","0","2000","A","","Mobile County, Alabama","Private","Water transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,210,8733900,0,0,799,41574,"",6.27,2.99,3.08,0.00,0.00,1.03,1.03,"",1,10.0,46,28.0,2443870,38.9,0,0.0,0,0.0,62,8.4,3240,8.5
"02000","5","483","55","0","2000","A","","Alaska -- Statewide","Private","Water transportation","State, NAICS 3-digit -- by ownership sector","All establishment sizes",48,631,35137805,0,0,1071,55708,"",14.27,5.51,6.19,0.00,0.00,1.12,1.12,"",-1,-2.0,97,18.2,5048928,16.8,0,0.0,0,0.0,-12,-1.1,-621,-1.1
"02020","5","483","75","0","2000","A","","Anchorage Borough, Alaska","Private","Water transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,125,8237143,0,0,1266,65853,"",5.54,2.32,2.96,0.00,0.00,1.27,1.28,"",-1,-12.5,46,58.2,2381582,40.7,0,0.0,0,0.0,-161,-11.3,-8346,-11.2
"02122","5","483","75","0","2000","A","","Kenai Peninsula Borough, Alaska","Private","Water transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,96,3991148,0,0,796,41395,"",36.93,13.58,11.79,0.00,0.00,0.86,0.86,"",0,0.0,14,17.1,553580,16.1,0,0.0,0,0.0,-9,-1.1,-442,-1.1
"06000","5","483","55","0","2000","A","","California -- Statewide","Private","Water transportation","State, NAICS 3-digit -- by ownership sector","All establishment sizes",115,4229,292177898,0,0,1329,69086,"",0.62,0.68,0.81,0.00,0.00,1.19,1.19,"",-11,-8.7,15,0.4,1535489,0.5,0,0.0,0,0.0,3,0.2,115,0.2
"06001","5","483","75","0","2000","A","","Alameda County, California","Private","Water transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,862,76722361,0,0,1712,89022,"",1.17,2.97,4.16,0.00,0.00,1.40,1.40,"",1,12.5,83,10.7,5011615,7.0,0,0.0,0,0.0,-58,-3.3,-2993,-3.3
"06037","5","483","75","0","2000","A","","Los Angeles County, California","Private","Water transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",39,1614,78621892,0,0,937,48702,"",0.74,0.94,0.82,0.00,0.00,0.87,0.87,"",-5,-11.4,-213,-11.7,-19800827,-20.1,0,0.0,0,0.0,-99,-9.6,-5182,-9.6
"06059","5","483","75","0","2000","A","","Orange County, California","Private","Water transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,282,17141218,0,0,1170,60820,"",0.58,0.49,0.53,0.00,0.00,1.10,1.10,"",-4,-33.3,-12,-4.1,-1859844,-9.8,0,0.0,0,0.0,-73,-5.9,-3828,-5.9
"06073","5","483","75","0","2000","A","","San Diego County, California","Private","Water transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,21,1396862,0,0,1274,66254,"",0.54,0.04,0.05,0.00,0.00,1.25,1.25,"",1,16.7,-2,-8.7,99455,7.7,0,0.0,0,0.0,177,16.1,9225,16.2
"06075","5","483","75","0","2000","A","","San Francisco County, California","Private","Water transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,269,22806479,0,0,1628,84651,"",1.37,1.06,1.10,0.00,0.00,1.04,1.04,"",-2,-16.7,-17,-5.9,1472170,6.9,0,0.0,0,0.0,192,13.4,9968,13.3
"09000","5","483","55","0","2000","A","","Connecticut -- Statewide","Private","Water transportation","State, NAICS 3-digit -- by ownership sector","All establishment sizes",36,1175,81364272,0,0,1332,69251,"",1.88,1.69,1.82,0.00,0.00,1.08,1.08,"",1,2.9,-52,-4.2,-4816588,-5.6,0,0.0,0,0.0,-19,-1.4,-991,-1.4
"09001","5","483","75","0","2000","A","","Fairfield County, Connecticut","Private","Water transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",25,844,68131636,0,0,1553,80749,"",4.41,4.74,4.42,0.00,0.00,0.93,0.93,"",2,8.7,-110,-11.5,-6602007,-8.8,0,0.0,0,0.0,46,3.1,2405,3.1
"10000","5","483","55","0","2000","A","","Delaware -- Statewide","Private","Water transportation","State, NAICS 3-digit -- by ownership sector","All establishment sizes",9,35,1181377,0,0,648,33673,"",2.06,0.21,0.13,0.00,0.00,0.65,0.65,"",0,0.0,-3,-7.9,-19824,-1.7,0,0.0,0,0.0,37,6.1,1923,6.1
"11000","5","483","55","0","2000","A","","District of Columbia","Private","Water transportation","State, NAICS 3-digit -- by ownership sector","All establishment sizes",10,169,5878506,0,0,671,34887,"",1.97,0.64,0.30,0.00,0.00,0.47,0.47,"",1,11.1,10,6.3,1161533,24.6,0,0.0,0,0.0,101,17.7,5236,17.7
"11001","5","483","75","0","2000","A","","District of Columbia","Private","Water transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,169,5878506,0,0,671,34887,"",1.97,0.64,0.30,0.00,0.00,0.47,0.47,"",1,11.1,10,6.3,1161533,24.6,0,0.0,0,0.0,101,17.7,5236,17.7
"12000","5","483","55","0","2000","A","","Florida -- Statewide","Private","Water transportation","State, NAICS 3-digit -- by ownership sector","All establishment sizes",138,10402,453257444,0,0,838,43574,"",1.74,3.55,3.57,0.00,0.00,1.01,1.01,"",9,7.0,403,4.0,9056256,2.0,0,0.0,0,0.0,-16,-1.9,-851,-1.9
"12011","5","483","75","0","2000","A","","Broward County, Florida","Private","Water transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",19,986,46200664,0,0,901,46861,"",2.15,3.69,3.67,0.00,0.00,0.99,0.99,"",-1,-5.0,1,0.1,1404759,3.1,0,0.0,0,0.0,26,3.0,1371,3.0
"12031","5","483","75","0","2000","A","","Duval County, Florida","Private","Water transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,619,33516154,0,0,1041,54138,"",3.13,3.45,4.04,0.00,0.00,1.17,1.17,"",-1,-8.3,-201,-24.5,-6197486,-15.6,0,0.0,0,0.0,110,11.8,5731,11.8
"12057","5","483","75","0","2000","A","","Hillsborough County, Florida","Private","Water transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,1294,65108038,0,0,968,50325,"",2.53,5.28,5.94,0.00,0.00,1.12,1.12,"",-1,-7.7,168,14.9,11059083,20.5,0,0.0,0,0.0,45,4.9,2310,4.8
"12086","5","483","75","0","2000","A","","Miami-Dade County, Florida","Private","Water transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",48,7006,293391549,0,0,805,41875,"",3.78,17.23,15.12,0.00,0.00,0.88,0.88,"",1,2.1,466,7.1,1108078,0.4,0,0.0,0,0.0,-54,-6.3,-2817,-6.3
"12087","5","483","75","0","2000","A","","Monroe County, Florida","Private","Water transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,31,541778,0,0,334,17383,"",7.47,2.04,0.94,0.00,0.00,0.46,0.46,"",2,66.7,4,14.8,88080,19.4,0,0.0,0,0.0,7,2.1,369,2.2
"12099","5","483","75","0","2000","A","","Palm Beach County, Florida","Private","Water transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,7,198176,0,0,526,27335,"",0.61,0.04,0.02,0.00,0.00,0.55,0.55,"",1,33.3,1,16.7,8135,4.3,0,0.0,0,0.0,-138,-20.8,-7218,-20.9
"13000","5","483","55","0","2000","A","","Georgia -- Statewide","Private","Water transportation","State, NAICS 3-digit -- by ownership sector","All establishment sizes",33,262,12501086,0,0,918,47744,"",0.80,0.16,0.16,0.00,0.00,0.99,0.99,"",-3,-8.3,-97,-27.0,-2414077,-16.2,0,0.0,0,0.0,119,14.9,6207,14.9
"13051","5","483","75","0","2000","A","","Chatham County, Georgia","Private","Water transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,164,6161455,0,0,722,37532,"",7.71,3.20,2.88,0.00,0.00,0.90,0.90,"",-1,-10.0,-97,-37.2,-4237671,-40.8,0,0.0,0,0.0,-44,-5.7,-2299,-5.8
