"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","5","481","55","0","1999","A","","Alabama -- Statewide","Private","Air transportation","State, NAICS 3-digit -- by ownership sector","All establishment sizes",57,1018,29144910,0,0,550,28625,"",0.68,0.12,0.09,0.00,0.00,0.73,0.73,"",-5,-8.1,311,44.0,6470230,28.5,0,0.0,0,0.0,-67,-10.9,-3466,-10.8
"01073","5","481","75","0","1999","A","","Jefferson County, Alabama","Private","Air transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,292,10296271,0,0,678,35251,"",1.21,0.17,0.13,0.00,0.00,0.77,0.77,"",0,0.0,-38,-11.5,-822401,-7.4,0,0.0,0,0.0,30,4.6,1558,4.6
"01097","5","481","75","0","1999","A","","Mobile County, Alabama","Private","Air transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,101,3165216,0,0,604,31391,"",1.49,0.13,0.10,0.00,0.00,0.80,0.80,"",-1,-8.3,-8,-7.3,-337384,-9.6,0,0.0,0,0.0,-15,-2.4,-792,-2.5
"02000","5","481","55","0","1999","A","","Alaska -- Statewide","Private","Air transportation","State, NAICS 3-digit -- by ownership sector","All establishment sizes",241,6446,247414123,0,0,738,38383,"",16.93,5.21,4.21,0.00,0.00,0.81,0.81,"",2,0.8,130,2.1,2065127,0.8,0,0.0,0,0.0,-9,-1.2,-465,-1.2
"02020","5","481","75","0","1999","A","","Anchorage Borough, Alaska","Private","Air transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",58,3504,161187790,0,0,885,45997,"",10.72,5.98,5.52,0.00,0.00,0.92,0.92,"",-2,-3.3,113,3.3,-2297987,-1.4,0,0.0,0,0.0,-42,-4.5,-2215,-4.6
"02050","5","481","75","0","1999","A","","Bethel Census Area, Alaska","Private","Air transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,279,7671238,0,0,529,27512,"",63.75,10.67,8.70,0.00,0.00,0.82,0.82,"",2,14.3,43,18.2,1880602,32.5,0,0.0,0,0.0,58,12.3,3001,12.2
"02070","5","481","75","0","1999","A","","Dillingham Census Area, Alaska","Private","Air transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,63,1635021,0,0,497,25850,"",53.07,6.14,3.93,0.00,0.00,0.64,0.64,"",0,0.0,-7,-10.0,233676,16.7,0,0.0,0,0.0,112,29.1,5807,29.0
"02090","5","481","75","0","1999","A","","Fairbanks North Star Borough, Alaska","Private","Air transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",19,603,17812104,0,0,569,29564,"",12.67,4.21,2.79,0.00,0.00,0.66,0.66,"",0,0.0,50,9.0,1211625,7.3,0,0.0,0,0.0,-8,-1.4,-437,-1.5
"02110","5","481","75","0","1999","A","","Juneau Borough, Alaska","Private","Air transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,391,13304563,0,0,654,33991,"",10.31,5.21,3.92,0.00,0.00,0.75,0.75,"",0,0.0,45,13.0,2976879,28.8,0,0.0,0,0.0,80,13.9,4128,13.8
"02122","5","481","75","0","1999","A","","Kenai Peninsula Borough, Alaska","Private","Air transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,116,3262475,0,0,541,28125,"",13.64,1.58,1.02,0.00,0.00,0.65,0.65,"",-1,-5.6,-51,-30.5,-1212901,-27.1,0,0.0,0,0.0,24,4.6,1259,4.7
