"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","3","485","55","0","1999","A","","Alabama -- Statewide","Local Government","Transit and ground passenger transportation","State, NAICS 3-digit -- by ownership sector","All establishment sizes",5,126,2561807,0,0,390,20292,"",0.31,0.05,0.03,0.00,0.00,0.61,0.61,"",1,25.0,-2,-1.6,-21216,-0.8,0,0.0,0,0.0,1,0.3,59,0.3
"01000","5","485","55","0","1999","A","","Alabama -- Statewide","Private","Transit and ground passenger transportation","State, NAICS 3-digit -- by ownership sector","All establishment sizes",91,1478,23914217,0,0,311,16182,"",0.36,0.28,0.28,0.00,0.00,1.01,1.01,"",2,2.2,71,5.0,1351464,6.0,0,0.0,0,0.0,3,1.0,147,0.9
"01073","5","485","75","0","1999","A","","Jefferson County, Alabama","Private","Transit and ground passenger transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",21,457,8183843,0,0,345,17914,"",0.49,0.42,0.40,0.00,0.00,0.97,0.96,"",4,23.5,30,7.0,566294,7.4,0,0.0,0,0.0,2,0.6,64,0.4
"01097","5","485","75","0","1999","A","","Mobile County, Alabama","Private","Transit and ground passenger transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,126,1795403,0,0,274,14230,"",0.31,0.26,0.23,0.00,0.00,0.90,0.89,"",-1,-12.5,0,0.0,-4964,-0.3,0,0.0,0,0.0,-1,-0.4,-87,-0.6
"01101","5","485","75","0","1999","A","","Montgomery County, Alabama","Private","Transit and ground passenger transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,173,3608107,0,0,402,20906,"",0.46,0.45,0.60,0.00,0.00,1.31,1.31,"",-2,-22.2,2,1.2,-56728,-1.5,0,0.0,0,0.0,-10,-2.4,-526,-2.5
"02000","5","485","55","0","1999","A","","Alaska -- Statewide","Private","Transit and ground passenger transportation","State, NAICS 3-digit -- by ownership sector","All establishment sizes",73,1318,20797560,0,0,304,15784,"",1.69,1.71,1.39,0.00,0.00,0.82,0.82,"",2,2.8,46,3.6,2465650,13.5,0,0.0,0,0.0,27,9.7,1377,9.6
"02020","5","485","75","0","1999","A","","Anchorage Borough, Alaska","Private","Transit and ground passenger transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",20,982,15345576,0,0,301,15633,"",1.22,2.69,2.07,0.00,0.00,0.77,0.77,"",3,17.6,59,6.4,1989525,14.9,0,0.0,0,0.0,23,8.3,1164,8.0
"04000","3","485","55","0","1999","A","","Arizona -- Statewide","Local Government","Transit and ground passenger transportation","State, NAICS 3-digit -- by ownership sector","All establishment sizes",6,120,3414774,0,0,549,28556,"",0.37,0.04,0.03,0.00,0.00,0.79,0.79,"",1,20.0,43,55.8,1551000,83.2,0,0.0,0,0.0,85,18.3,4429,18.4
"04000","5","485","55","0","1999","A","","Arizona -- Statewide","Private","Transit and ground passenger transportation","State, NAICS 3-digit -- by ownership sector","All establishment sizes",146,5628,120525482,0,0,412,21416,"",0.57,0.91,1.13,0.00,0.00,1.23,1.23,"",-2,-1.4,367,7.0,15306136,14.5,0,0.0,0,0.0,27,7.0,1417,7.1
"04005","5","485","75","0","1999","A","","Coconino County, Arizona","Private","Transit and ground passenger transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,88,1853964,0,0,407,21148,"",0.81,0.64,0.97,0.00,0.00,1.54,1.53,"",0,0.0,-42,-32.3,124036,7.2,0,0.0,0,0.0,150,58.4,7807,58.5
"04013","5","485","75","0","1999","A","","Maricopa County, Arizona","Private","Transit and ground passenger transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",65,3462,82050472,0,0,456,23703,"",0.39,0.81,1.03,0.00,0.00,1.28,1.28,"",5,8.3,262,8.2,11098420,15.6,0,0.0,0,0.0,30,7.0,1528,6.9
"04015","5","485","75","0","1999","A","","Mohave County, Arizona","Private","Transit and ground passenger transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,65,826358,0,0,244,12681,"",0.99,0.59,0.60,0.00,0.00,1.01,1.00,"",-2,-22.2,6,10.2,136359,19.8,0,0.0,0,0.0,17,7.5,886,7.5
