"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","5","311","55","0","1999","A","","Alabama -- Statewide","Private","Food manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",386,37119,815476185,0,0,422,21969,"",0.86,1.61,1.41,0.00,0.00,0.87,0.87,"",-5,-1.3,1116,3.1,46041225,6.0,0,0.0,0,0.0,11,2.7,597,2.8
"01003","5","311","75","0","1999","A","","Baldwin County, Alabama","Private","Food manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,294,6246943,0,0,409,21284,"",0.57,0.50,0.54,0.00,0.00,1.09,1.09,"",1,12.5,-11,-3.6,349349,5.9,0,0.0,0,0.0,37,9.9,1937,10.0
"01015","5","311","75","0","1999","A","","Calhoun County, Alabama","Private","Food manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,286,8560143,0,0,576,29948,"",0.96,0.48,0.65,0.00,0.00,1.36,1.36,"",0,0.0,21,7.9,821308,10.6,0,0.0,0,0.0,15,2.7,782,2.7
"01043","5","311","75","0","1999","A","","Cullman County, Alabama","Private","Food manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,600,12469213,0,0,400,20788,"",2.22,1.90,1.82,0.00,0.00,0.96,0.96,"",0,0.0,11,1.9,1078844,9.5,0,0.0,0,0.0,28,7.5,1455,7.5
"01045","5","311","75","0","1999","A","","Dale County, Alabama","Private","Food manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,41,603564,0,0,283,14691,"",1.30,0.19,0.11,0.00,0.00,0.58,0.58,"",0,0.0,-1,-2.4,-1758,-0.3,0,0.0,0,0.0,3,1.1,134,0.9
"01055","5","311","75","0","1999","A","","Etowah County, Alabama","Private","Food manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,1686,35771998,0,0,408,21215,"",1.03,3.66,3.52,0.00,0.00,0.96,0.96,"",0,0.0,-6,-0.4,1751915,5.1,0,0.0,0,0.0,21,5.4,1112,5.5
"01069","5","311","75","0","1999","A","","Houston County, Alabama","Private","Food manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,1531,34628954,0,0,435,22623,"",0.94,2.59,2.61,0.00,0.00,1.01,1.01,"",0,0.0,-30,-1.9,-1194991,-3.3,0,0.0,0,0.0,-6,-1.4,-320,-1.4
"01073","5","311","75","0","1999","A","","Jefferson County, Alabama","Private","Food manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",55,4231,108892292,0,0,495,25737,"",0.73,0.90,0.79,0.00,0.00,0.88,0.88,"",-1,-1.8,63,1.5,6804190,6.7,0,0.0,0,0.0,24,5.1,1242,5.1
"01089","5","311","75","0","1999","A","","Madison County, Alabama","Private","Food manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,535,15012030,0,0,540,28086,"",0.37,0.29,0.26,0.00,0.00,0.91,0.91,"",0,0.0,16,3.1,2167825,16.9,0,0.0,0,0.0,64,13.4,3358,13.6
"01095","5","311","75","0","1999","A","","Marshall County, Alabama","Private","Food manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,5112,98177336,0,0,369,19204,"",2.10,11.50,10.87,0.00,0.00,0.95,0.95,"",0,0.0,16,0.3,3470203,3.7,0,0.0,0,0.0,12,3.4,620,3.3
"01097","5","311","75","0","1999","A","","Mobile County, Alabama","Private","Food manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",57,1479,24561550,0,0,319,16605,"",1.45,0.71,0.47,0.00,0.00,0.66,0.66,"",-4,-6.6,21,1.4,2028619,9.0,0,0.0,0,0.0,22,7.4,1149,7.4
