GeoFips,GeoName,LineCode,Description,2018
0,United States *,1,All industry total,20527159
0,United States *,2,  Private industries,17980885
0,United States *,3,"    Agriculture, forestry, fishing and hunting",175631
0,United States *,4,      Farms,137114
0,United States *,5,"      Forestry, fishing, and related activities",38517
0,United States *,6,"    Mining, quarrying, and oil and gas extraction",320145
0,United States *,7,      Oil and gas extraction,205942
0,United States *,8,      Mining (except oil and gas),58451
0,United States *,9,      Support activities for mining,55751
0,United States *,10,    Utilities,319043
0,United States *,11,    Construction,847107
0,United States *,12,    Manufacturing,2334147
0,United States *,13,      Durable goods manufacturing,1298876
0,United States *,14,        Wood product manufacturing,39220
0,United States *,15,        Nonmetallic mineral product manufacturing,62776
0,United States *,16,        Primary metal manufacturing,67090
0,United States *,17,        Fabricated metal product manufacturing,155443
0,United States *,18,        Machinery manufacturing,161929
0,United States *,19,        Computer and electronic product manufacturing,304672
0,United States *,20,"        Electrical equipment, appliance, and component manufacturing",65061
0,United States *,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",157755
0,United States *,22,        Other transportation equipment manufacturing,158743
0,United States *,23,        Furniture and related product manufacturing,31103
0,United States *,24,        Miscellaneous manufacturing,95085
0,United States *,25,      Nondurable goods manufacturing,1035271
0,United States *,26,        Food and beverage and tobacco product manufacturing,265182
0,United States *,27,        Textile mills and textile product mills,16730
0,United States *,28,"        Apparel, leather, and allied product manufacturing",9303
0,United States *,29,        Paper manufacturing,59190
0,United States *,30,        Printing and related support activities,41347
0,United States *,31,        Petroleum and coal products manufacturing,185850
0,United States *,32,        Chemical manufacturing,375760
0,United States *,33,        Plastics and rubber products manufacturing,81909
0,United States *,34,    Wholesale trade,1217449
0,United States *,35,    Retail trade,1119691
0,United States *,36,    Transportation and warehousing,648132
0,United States *,37,      Air transportation,136101
0,United States *,38,      Rail transportation,43678
0,United States *,39,      Water transportation,14159
0,United States *,40,      Truck transportation,167697
0,United States *,41,      Transit and ground passenger transportation,47560
0,United States *,42,      Pipeline transportation,44515
0,United States *,43,      Other transportation and support activities,124490
0,United States *,44,      Warehousing and storage,69931
0,United States *,45,    Information,1064598
0,United States *,46,      Publishing industries (except Internet),274163
0,United States *,47,      Motion picture and sound recording industries,87207
0,United States *,48,      Broadcasting (except Internet) and telecommunications,460214
0,United States *,49,"      Data processing, hosting, and other information services",243014
0,United States *,50,"    Finance, insurance, real estate, rental, and leasing",4257762
0,United States *,51,      Finance and insurance,1626731
0,United States *,52,"        Monetary Authorities- central bank, credit intermediation, and related services",693597
0,United States *,53,"        Securities, commodity contracts, and other financial investments and related activities",314144
0,United States *,54,        Insurance carriers and related activities,590676
0,United States *,55,"        Funds, trusts, and other financial vehicles",28314
0,United States *,56,      Real estate and rental and leasing,2631030
0,United States *,57,        Real estate,2386667
0,United States *,58,        Rental and leasing services and lessors of nonfinancial intangible assets,244363
0,United States *,59,    Professional and business services,2586938
0,United States *,60,"      Professional, scientific, and technical services",1559387
0,United States *,61,        Legal services,268647
0,United States *,62,        Computer systems design and related services,353447
0,United States *,63,"        Miscellaneous professional, scientific, and technical services",937294
0,United States *,64,      Management of companies and enterprises,392430
0,United States *,65,      Administrative and support and waste management and remediation services,635120
0,United States *,66,        Administrative and support services,577670
0,United States *,67,        Waste management and remediation services,57450
0,United States *,68,"    Educational services, health care, and social assistance",1784158
0,United States *,69,      Educational services,261135
0,United States *,70,      Health care and social assistance,1523024
0,United States *,71,        Ambulatory health care services,741644
0,United States *,72,        Hospitals,495206
0,United States *,73,        Nursing and residential care facilities,152442
0,United States *,74,        Social assistance,133731
0,United States *,75,"    Arts, entertainment, recreation, accommodation, and food services",869563
0,United States *,76,"      Arts, entertainment, and recreation",230003
0,United States *,77,"        Performing arts, spectator sports, museums, and related activities",138976
0,United States *,78,"        Amusement, gambling, and recreation industries",91027
0,United States *,79,      Accommodation and food services,639560
0,United States *,80,        Accommodation,176240
0,United States *,81,        Food services and drinking places,463320
0,United States *,82,    Other services (except government and government enterprises),436523
0,United States *,83,  Government and government enterprises,2546272
0,United States *,84,    Federal civilian,469515
0,United States *,85,    Military,319901
0,United States *,86,    State and local,1756857
0,United States *,,Addenda:,
0,United States *,87,Natural resources and mining,495776
0,United States *,88,Trade,2337139
0,United States *,89,Transportation and utilities,967176
0,United States *,90,Manufacturing and information,3398744
0,United States *,91,Private goods-producing industries 2/,3677029
0,United States *,92,Private services-providing industries 3/,14303856
0,United States *,100,"All industry total, overseas activity",124720
0,United States *,101,"Government and government enterprises, overseas activity",124720
0,United States *,102,"Federal civilian, overseas activity",5986
0,United States *,103,"Military, overseas activity",118734
1000,Alabama,1,All industry total,224046.9
1000,Alabama,2,  Private industries,187639.2
1000,Alabama,3,"    Agriculture, forestry, fishing and hunting",2444.6
1000,Alabama,4,      Farms,1799.9
1000,Alabama,5,"      Forestry, fishing, and related activities",644.7
1000,Alabama,6,"    Mining, quarrying, and oil and gas extraction",2117.8
1000,Alabama,7,      Oil and gas extraction,416.7
1000,Alabama,8,      Mining (except oil and gas),1621
1000,Alabama,9,      Support activities for mining,80.1
1000,Alabama,10,    Utilities,6133.2
1000,Alabama,11,    Construction,9020.9
1000,Alabama,12,    Manufacturing,38064.9
1000,Alabama,13,      Durable goods manufacturing,24397.4
1000,Alabama,14,        Wood product manufacturing,1641.9
1000,Alabama,15,        Nonmetallic mineral product manufacturing,986.3
1000,Alabama,16,        Primary metal manufacturing,4436
1000,Alabama,17,        Fabricated metal product manufacturing,2648.1
1000,Alabama,18,        Machinery manufacturing,1063.2
1000,Alabama,19,        Computer and electronic product manufacturing,1041.8
1000,Alabama,20,"        Electrical equipment, appliance, and component manufacturing",761.7
1000,Alabama,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",6435.4
1000,Alabama,22,        Other transportation equipment manufacturing,3770.7
1000,Alabama,23,        Furniture and related product manufacturing,1031.1
1000,Alabama,24,        Miscellaneous manufacturing,581.2
1000,Alabama,25,      Nondurable goods manufacturing,13667.5
1000,Alabama,26,        Food and beverage and tobacco product manufacturing,2597.5
1000,Alabama,27,        Textile mills and textile product mills,566.7
1000,Alabama,28,"        Apparel, leather, and allied product manufacturing",89.5
