GeoFips,GeoName,LineCode,Description,2018
0,United States *,1,All industry total,-63318000
0,United States *,2,  Private industries,-35895000
0,United States *,3,"    Agriculture, forestry, fishing and hunting",-11798000
0,United States *,4,      Farms,-11798000
0,United States *,5,"      Forestry, fishing, and related activities",0
0,United States *,6,"    Mining, quarrying, and oil and gas extraction",0
0,United States *,7,      Oil and gas extraction,0
0,United States *,8,      Mining (except oil and gas),0
0,United States *,9,      Support activities for mining,0
0,United States *,10,    Utilities,0
0,United States *,11,    Construction,0
0,United States *,12,    Manufacturing,-302000
0,United States *,13,      Durable goods manufacturing,-260000
0,United States *,14,        Wood product manufacturing,0
0,United States *,15,        Nonmetallic mineral product manufacturing,0
0,United States *,16,        Primary metal manufacturing,0
0,United States *,17,        Fabricated metal product manufacturing,0
0,United States *,18,        Machinery manufacturing,0
0,United States *,19,        Computer and electronic product manufacturing,0
0,United States *,20,"        Electrical equipment, appliance, and component manufacturing",-260000
0,United States *,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",0
0,United States *,22,        Other transportation equipment manufacturing,0
0,United States *,23,        Furniture and related product manufacturing,0
0,United States *,24,        Miscellaneous manufacturing,0
0,United States *,25,      Nondurable goods manufacturing,-42000
0,United States *,26,        Food and beverage and tobacco product manufacturing,0
0,United States *,27,        Textile mills and textile product mills,-28000
0,United States *,28,"        Apparel, leather, and allied product manufacturing",0
0,United States *,29,        Paper manufacturing,0
0,United States *,30,        Printing and related support activities,0
0,United States *,31,        Petroleum and coal products manufacturing,0
0,United States *,32,        Chemical manufacturing,-14000
0,United States *,33,        Plastics and rubber products manufacturing,0
0,United States *,34,    Wholesale trade,0
0,United States *,35,    Retail trade,0
0,United States *,36,    Transportation and warehousing,-2847000
0,United States *,37,      Air transportation,-226000
0,United States *,38,      Rail transportation,-2598000
0,United States *,39,      Water transportation,-23000
0,United States *,40,      Truck transportation,0
0,United States *,41,      Transit and ground passenger transportation,0
0,United States *,42,      Pipeline transportation,0
0,United States *,43,      Other transportation and support activities,0
0,United States *,44,      Warehousing and storage,0
0,United States *,45,    Information,-5000
0,United States *,46,      Publishing industries (except Internet),0
0,United States *,47,      Motion picture and sound recording industries,0
0,United States *,48,      Broadcasting (except Internet) and telecommunications,-5000
0,United States *,49,"      Data processing, hosting, and other information services",0
0,United States *,50,"    Finance, insurance, real estate, rental, and leasing",-20931000
0,United States *,51,      Finance and insurance,-477000
0,United States *,52,"        Monetary Authorities- central bank, credit intermediation, and related services",-477000
0,United States *,53,"        Securities, commodity contracts, and other financial investments and related activities",0
0,United States *,54,        Insurance carriers and related activities,0
0,United States *,55,"        Funds, trusts, and other financial vehicles",0
0,United States *,56,      Real estate and rental and leasing,-20455000
0,United States *,57,        Real estate,-20455000
0,United States *,58,        Rental and leasing services and lessors of nonfinancial intangible assets,0
0,United States *,59,    Professional and business services,0
0,United States *,60,"      Professional, scientific, and technical services",0
0,United States *,61,        Legal services,0
0,United States *,62,        Computer systems design and related services,0
0,United States *,63,"        Miscellaneous professional, scientific, and technical services",0
0,United States *,64,      Management of companies and enterprises,0
0,United States *,65,      Administrative and support and waste management and remediation services,0
0,United States *,66,        Administrative and support services,0
0,United States *,67,        Waste management and remediation services,0
0,United States *,68,"    Educational services, health care, and social assistance",-12000
0,United States *,69,      Educational services,0
0,United States *,70,      Health care and social assistance,-12000
0,United States *,71,        Ambulatory health care services,0
0,United States *,72,        Hospitals,-12000
0,United States *,73,        Nursing and residential care facilities,0
0,United States *,74,        Social assistance,0
0,United States *,75,"    Arts, entertainment, recreation, accommodation, and food services",0
0,United States *,76,"      Arts, entertainment, and recreation",0
0,United States *,77,"        Performing arts, spectator sports, museums, and related activities",0
0,United States *,78,"        Amusement, gambling, and recreation industries",0
0,United States *,79,      Accommodation and food services,0
0,United States *,80,        Accommodation,0
0,United States *,81,        Food services and drinking places,0
0,United States *,82,    Other services (except government and government enterprises),0
0,United States *,83,  Government and government enterprises,-27422000
0,United States *,84,    Federal civilian,-6321000
0,United States *,85,    Military,0
0,United States *,86,    State and local,-21101000
0,United States *,,Addenda:,
0,United States *,87,Natural resources and mining,-11798000
0,United States *,88,Trade,0
0,United States *,89,Transportation and utilities,-2847000
0,United States *,90,Manufacturing and information,-307000
0,United States *,91,Private goods-producing industries 2/,-12100000
0,United States *,92,Private services-providing industries 3/,-23795000
1000,Alabama,1,All industry total,-489627
1000,Alabama,2,  Private industries,-326182
1000,Alabama,3,"    Agriculture, forestry, fishing and hunting",-90591
1000,Alabama,4,      Farms,-90591
1000,Alabama,5,"      Forestry, fishing, and related activities",0
1000,Alabama,6,"    Mining, quarrying, and oil and gas extraction",0
1000,Alabama,7,      Oil and gas extraction,0
1000,Alabama,8,      Mining (except oil and gas),0
1000,Alabama,9,      Support activities for mining,0
1000,Alabama,10,    Utilities,0
1000,Alabama,11,    Construction,0
1000,Alabama,12,    Manufacturing,-4271
1000,Alabama,13,      Durable goods manufacturing,-3167
1000,Alabama,14,        Wood product manufacturing,0
1000,Alabama,15,        Nonmetallic mineral product manufacturing,0
1000,Alabama,16,        Primary metal manufacturing,0
1000,Alabama,17,        Fabricated metal product manufacturing,0
1000,Alabama,18,        Machinery manufacturing,0
1000,Alabama,19,        Computer and electronic product manufacturing,0
1000,Alabama,20,"        Electrical equipment, appliance, and component manufacturing",-3167
1000,Alabama,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",0
1000,Alabama,22,        Other transportation equipment manufacturing,0
1000,Alabama,23,        Furniture and related product manufacturing,0
1000,Alabama,24,        Miscellaneous manufacturing,0
1000,Alabama,25,      Nondurable goods manufacturing,-1104
1000,Alabama,26,        Food and beverage and tobacco product manufacturing,0
1000,Alabama,27,        Textile mills and textile product mills,-968
1000,Alabama,28,"        Apparel, leather, and allied product manufacturing",0
1000,Alabama,29,        Paper manufacturing,0
1000,Alabama,30,        Printing and related support activities,0
1000,Alabama,31,        Petroleum and coal products manufacturing,0
1000,Alabama,32,        Chemical manufacturing,-137
1000,Alabama,33,        Plastics and rubber products manufacturing,0
1000,Alabama,34,    Wholesale trade,0
1000,Alabama,35,    Retail trade,0
1000,Alabama,36,    Transportation and warehousing,-3004
1000,Alabama,37,      Air transportation,-190
1000,Alabama,38,      Rail transportation,-2713
1000,Alabama,39,      Water transportation,-102
1000,Alabama,40,      Truck transportation,0
1000,Alabama,41,      Transit and ground passenger transportation,0
1000,Alabama,42,      Pipeline transportation,0
1000,Alabama,43,      Other transportation and support activities,0
1000,Alabama,44,      Warehousing and storage,0
1000,Alabama,45,    Information,-32
1000,Alabama,46,      Publishing industries (except Internet),0
