GeoFips,GeoName,LineCode,Description,2018
0,United States *,1,All industry total,1461735000
0,United States *,2,  Private industries,1461184000
0,United States *,3,"    Agriculture, forestry, fishing and hunting",11243000
0,United States *,4,      Farms,9342000
0,United States *,5,"      Forestry, fishing, and related activities",1901000
0,United States *,6,"    Mining, quarrying, and oil and gas extraction",44261000
0,United States *,7,      Oil and gas extraction,36013000
0,United States *,8,      Mining (except oil and gas),6007000
0,United States *,9,      Support activities for mining,2242000
0,United States *,10,    Utilities,64123000
0,United States *,11,    Construction,10776000
0,United States *,12,    Manufacturing,90247000
0,United States *,13,      Durable goods manufacturing,31653000
0,United States *,14,        Wood product manufacturing,798000
0,United States *,15,        Nonmetallic mineral product manufacturing,1623000
0,United States *,16,        Primary metal manufacturing,2597000
0,United States *,17,        Fabricated metal product manufacturing,3604000
0,United States *,18,        Machinery manufacturing,3770000
0,United States *,19,        Computer and electronic product manufacturing,8848000
0,United States *,20,"        Electrical equipment, appliance, and component manufacturing",1273000
0,United States *,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",3821000
0,United States *,22,        Other transportation equipment manufacturing,3023000
0,United States *,23,        Furniture and related product manufacturing,432000
0,United States *,24,        Miscellaneous manufacturing,1865000
0,United States *,25,      Nondurable goods manufacturing,58594000
0,United States *,26,        Food and beverage and tobacco product manufacturing,29307000
0,United States *,27,        Textile mills and textile product mills,615000
0,United States *,28,"        Apparel, leather, and allied product manufacturing",296000
0,United States *,29,        Paper manufacturing,1792000
0,United States *,30,        Printing and related support activities,1026000
0,United States *,31,        Petroleum and coal products manufacturing,4639000
0,United States *,32,        Chemical manufacturing,18753000
0,United States *,33,        Plastics and rubber products manufacturing,2166000
0,United States *,34,    Wholesale trade,248110000
0,United States *,35,    Retail trade,242677000
0,United States *,36,    Transportation and warehousing,44792000
0,United States *,37,      Air transportation,27445000
0,United States *,38,      Rail transportation,2289000
0,United States *,39,      Water transportation,1108000
0,United States *,40,      Truck transportation,4716000
0,United States *,41,      Transit and ground passenger transportation,2010000
0,United States *,42,      Pipeline transportation,3645000
0,United States *,43,      Other transportation and support activities,2612000
0,United States *,44,      Warehousing and storage,967000
0,United States *,45,    Information,63478000
