"SAGDP2N Gross domestic product (GDP) by state 1/"
"(millions of current dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","1997"
"00000","United States *","1","All industry total",8577552.0
"00000","United States *","2","  Private industries",7431992.0
"00000","United States *","3","    Agriculture, forestry, fishing and hunting",108637.0
"00000","United States *","4","      Farms",88136.0
"00000","United States *","5","      Forestry, fishing, and related activities",20501.0
"00000","United States *","6","    Mining, quarrying, and oil and gas extraction",95062.0
"00000","United States *","7","      Oil and gas extraction",55060.0
"00000","United States *","8","      Mining (except oil and gas)",26501.0
"00000","United States *","9","      Support activities for mining",13500.0
"00000","United States *","10","    Utilities",171479.0
"00000","United States *","11","    Construction",339552.0
"00000","United States *","12","    Manufacturing",1382889.0
"00000","United States *","13","      Durable goods manufacturing",823793.0
"00000","United States *","14","        Wood product manufacturing",26791.0
"00000","United States *","15","        Nonmetallic mineral product manufacturing",39766.0
"00000","United States *","16","        Primary metal manufacturing",48074.0
"00000","United States *","17","        Fabricated metal product manufacturing",110023.0
"00000","United States *","18","        Machinery manufacturing",102233.0
"00000","United States *","19","        Computer and electronic product manufacturing",195321.0
"00000","United States *","20","        Electrical equipment, appliance, and component manufacturing",46856.0
"00000","United States *","21","        Motor vehicles, bodies and trailers, and parts manufacturing",112015.0
"00000","United States *","22","        Other transportation equipment manufacturing",62539.0
"00000","United States *","23","        Furniture and related product manufacturing",27921.0
"00000","United States *","24","        Miscellaneous manufacturing",52255.0
"00000","United States *","25","      Nondurable goods manufacturing",559097.0
"00000","United States *","26","        Food and beverage and tobacco product manufacturing",135203.0
"00000","United States *","27","        Textile mills and textile product mills",27396.0
"00000","United States *","28","        Apparel, leather, and allied product manufacturing",25165.0
"00000","United States *","29","        Paper manufacturing",55369.0
"00000","United States *","30","        Printing and related support activities",37438.0
"00000","United States *","31","        Petroleum and coal products manufacturing",47512.0
"00000","United States *","32","        Chemical manufacturing",173408.0
"00000","United States *","33","        Plastics and rubber products manufacturing",57607.0
"00000","United States *","34","    Wholesale trade",527539.0
"00000","United States *","35","    Retail trade",579918.0
"00000","United States *","36","    Transportation and warehousing",257255.0
"00000","United States *","37","      Air transportation",54657.0
"00000","United States *","38","      Rail transportation",19966.0
"00000","United States *","39","      Water transportation",6564.0
"00000","United States *","40","      Truck transportation",77138.0
"00000","United States *","41","      Transit and ground passenger transportation",15123.0
"00000","United States *","42","      Pipeline transportation",6953.0
"00000","United States *","43","      Other transportation and support activities",55862.0
"00000","United States *","44","      Warehousing and storage",20992.0
"00000","United States *","45","    Information",394074.0
"00000","United States *","46","      Publishing industries (except Internet)",97171.0
"00000","United States *","47","      Motion picture and sound recording industries",40289.0
"00000","United States *","48","      Broadcasting (except Internet) and telecommunications",226340.0
"00000","United States *","49","      Data processing, hosting, and other information services",30275.0
"00000","United States *","50","    Finance, insurance, real estate, rental, and leasing",1612356.0
"00000","United States *","51","      Finance and insurance",577187.0
"00000","United States *","52","        Monetary Authorities- central bank, credit intermediation, and related services",233146.0
"00000","United States *","53","        Securities, commodity contracts, and other financial investments and related activities",121296.0
"00000","United States *","54","        Insurance carriers and related activities",215595.0
"00000","United States *","55","        Funds, trusts, and other financial vehicles",7150.0
"00000","United States *","56","      Real estate and rental and leasing",1035169.0
"00000","United States *","57","        Real estate",929207.0
"00000","United States *","58","        Rental and leasing services and lessors of nonfinancial intangible assets",105961.0
"00000","United States *","59","    Professional and business services",840553.0
"00000","United States *","60","      Professional, scientific, and technical services",499682.0
"00000","United States *","61","        Legal services",103987.0
"00000","United States *","62","        Computer systems design and related services",75488.0
"00000","United States *","63","        Miscellaneous professional, scientific, and technical services",320207.0
"00000","United States *","64","      Management of companies and enterprises",125467.0
