"SAGDP6N Taxes on production and imports 1/"
"(thousands of dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2016"
"00000","United States *","1","All industry total",1311635000
"00000","United States *","2","  Private industries",1311136000
"00000","United States *","3","    Agriculture, forestry, fishing and hunting",10278000
"00000","United States *","4","      Farms",8768000
"00000","United States *","5","      Forestry, fishing, and related activities",1510000
"00000","United States *","6","    Mining, quarrying, and oil and gas extraction",37402000
"00000","United States *","7","      Oil and gas extraction",30477000
"00000","United States *","8","      Mining (except oil and gas)",4641000
"00000","United States *","9","      Support activities for mining",2284000
"00000","United States *","10","    Utilities",59961000
"00000","United States *","11","    Construction",9525000
"00000","United States *","12","    Manufacturing",84837000
"00000","United States *","13","      Durable goods manufacturing",29164000
"00000","United States *","14","        Wood product manufacturing",738000
"00000","United States *","15","        Nonmetallic mineral product manufacturing",1501000
"00000","United States *","16","        Primary metal manufacturing",2503000
"00000","United States *","17","        Fabricated metal product manufacturing",3283000
"00000","United States *","18","        Machinery manufacturing",3590000
"00000","United States *","19","        Computer and electronic product manufacturing",8096000
"00000","United States *","20","        Electrical equipment, appliance, and component manufacturing",1192000
"00000","United States *","21","        Motor vehicles, bodies and trailers, and parts manufacturing",3547000
"00000","United States *","22","        Other transportation equipment manufacturing",2590000
"00000","United States *","23","        Furniture and related product manufacturing",403000
"00000","United States *","24","        Miscellaneous manufacturing",1720000
"00000","United States *","25","      Nondurable goods manufacturing",55674000
"00000","United States *","26","        Food and beverage and tobacco product manufacturing",30184000
"00000","United States *","27","        Textile mills and textile product mills",606000
"00000","United States *","28","        Apparel, leather, and allied product manufacturing",294000
"00000","United States *","29","        Paper manufacturing",1717000
"00000","United States *","30","        Printing and related support activities",980000
"00000","United States *","31","        Petroleum and coal products manufacturing",4255000
"00000","United States *","32","        Chemical manufacturing",15907000
"00000","United States *","33","        Plastics and rubber products manufacturing",1731000
"00000","United States *","34","    Wholesale trade",212918000
"00000","United States *","35","    Retail trade",222632000
"00000","United States *","36","    Transportation and warehousing",38780000
"00000","United States *","37","      Air transportation",23403000
"00000","United States *","38","      Rail transportation",2133000
"00000","United States *","39","      Water transportation",925000
"00000","United States *","40","      Truck transportation",4286000
"00000","United States *","41","      Transit and ground passenger transportation",1756000
"00000","United States *","42","      Pipeline transportation",3046000
"00000","United States *","43","      Other transportation and support activities",2399000
"00000","United States *","44","      Warehousing and storage",832000
"00000","United States *","45","    Information",56115000
"00000","United States *","46","      Publishing industries (except Internet)",5676000
"00000","United States *","47","      Motion picture and sound recording industries",6696000
"00000","United States *","48","      Broadcasting (except Internet) and telecommunications",39395000
"00000","United States *","49","      Data processing, hosting, and other information services",4348000
"00000","United States *","50","    Finance, insurance, real estate, rental, and leasing",356718000
"00000","United States *","51","      Finance and insurance",66991000
"00000","United States *","52","        Monetary Authorities- central bank, credit intermediation, and related services",19019000
"00000","United States *","53","        Securities, commodity contracts, and other financial investments and related activities",5317000
"00000","United States *","54","        Insurance carriers and related activities",41898000
"00000","United States *","55","        Funds, trusts, and other financial vehicles",757000
"00000","United States *","56","      Real estate and rental and leasing",289727000
"00000","United States *","57","        Real estate",270020000
"00000","United States *","58","        Rental and leasing services and lessors of nonfinancial intangible assets",19707000
"00000","United States *","59","    Professional and business services",58537000
"00000","United States *","60","      Professional, scientific, and technical services",36917000
"00000","United States *","61","        Legal services",16712000
"00000","United States *","62","        Computer systems design and related services",6254000
"00000","United States *","63","        Miscellaneous professional, scientific, and technical services",13951000
"00000","United States *","64","      Management of companies and enterprises",8762000
"00000","United States *","65","      Administrative and support and waste management and remediation services",12857000
"00000","United States *","66","        Administrative and support services",9442000
