"SAGDP6N Taxes on production and imports 1/"
"(thousands of dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2011"
"00000","United States *","1","All industry total",1103725000
"00000","United States *","2","  Private industries",1103203000
"00000","United States *","3","    Agriculture, forestry, fishing and hunting",9532000
"00000","United States *","4","      Farms",7904000
"00000","United States *","5","      Forestry, fishing, and related activities",1627000
"00000","United States *","6","    Mining, quarrying, and oil and gas extraction",37664000
"00000","United States *","7","      Oil and gas extraction",29804000
"00000","United States *","8","      Mining (except oil and gas)",5968000
"00000","United States *","9","      Support activities for mining",1893000
"00000","United States *","10","    Utilities",57720000
"00000","United States *","11","    Construction",7193000
"00000","United States *","12","    Manufacturing",79624000
"00000","United States *","13","      Durable goods manufacturing",26198000
"00000","United States *","14","        Wood product manufacturing",667000
"00000","United States *","15","        Nonmetallic mineral product manufacturing",1302000
"00000","United States *","16","        Primary metal manufacturing",2368000
"00000","United States *","17","        Fabricated metal product manufacturing",2943000
"00000","United States *","18","        Machinery manufacturing",3352000
"00000","United States *","19","        Computer and electronic product manufacturing",7119000
"00000","United States *","20","        Electrical equipment, appliance, and component manufacturing",1118000
"00000","United States *","21","        Motor vehicles, bodies and trailers, and parts manufacturing",2927000
"00000","United States *","22","        Other transportation equipment manufacturing",2303000
"00000","United States *","23","        Furniture and related product manufacturing",382000
"00000","United States *","24","        Miscellaneous manufacturing",1718000
"00000","United States *","25","      Nondurable goods manufacturing",53426000
"00000","United States *","26","        Food and beverage and tobacco product manufacturing",30763000
"00000","United States *","27","        Textile mills and textile product mills",621000
"00000","United States *","28","        Apparel, leather, and allied product manufacturing",294000
"00000","United States *","29","        Paper manufacturing",1761000
"00000","United States *","30","        Printing and related support activities",811000
"00000","United States *","31","        Petroleum and coal products manufacturing",3099000
"00000","United States *","32","        Chemical manufacturing",14321000
"00000","United States *","33","        Plastics and rubber products manufacturing",1755000
"00000","United States *","34","    Wholesale trade",184914000
"00000","United States *","35","    Retail trade",187007000
"00000","United States *","36","    Transportation and warehousing",29979000
"00000","United States *","37","      Air transportation",16845000
"00000","United States *","38","      Rail transportation",1694000
"00000","United States *","39","      Water transportation",794000
"00000","United States *","40","      Truck transportation",3849000
"00000","United States *","41","      Transit and ground passenger transportation",1541000
"00000","United States *","42","      Pipeline transportation",2462000
"00000","United States *","43","      Other transportation and support activities",2142000
"00000","United States *","44","      Warehousing and storage",652000
"00000","United States *","45","    Information",45560000
"00000","United States *","46","      Publishing industries (except Internet)",3748000
"00000","United States *","47","      Motion picture and sound recording industries",6312000
"00000","United States *","48","      Broadcasting (except Internet) and telecommunications",33037000
"00000","United States *","49","      Data processing, hosting, and other information services",2463000
"00000","United States *","50","    Finance, insurance, real estate, rental, and leasing",293443000
"00000","United States *","51","      Finance and insurance",45650000
"00000","United States *","52","        Monetary Authorities- central bank, credit intermediation, and related services",16238000
"00000","United States *","53","        Securities, commodity contracts, and other financial investments and related activities",5109000
"00000","United States *","54","        Insurance carriers and related activities",23490000
"00000","United States *","55","        Funds, trusts, and other financial vehicles",812000
"00000","United States *","56","      Real estate and rental and leasing",247793000
"00000","United States *","57","        Real estate",232640000
"00000","United States *","58","        Rental and leasing services and lessors of nonfinancial intangible assets",15153000
"00000","United States *","59","    Professional and business services",43644000
"00000","United States *","60","      Professional, scientific, and technical services",25112000
"00000","United States *","61","        Legal services",9493000
"00000","United States *","62","        Computer systems design and related services",4335000
"00000","United States *","63","        Miscellaneous professional, scientific, and technical services",11284000
"00000","United States *","64","      Management of companies and enterprises",8173000
"00000","United States *","65","      Administrative and support and waste management and remediation services",10359000
"00000","United States *","66","        Administrative and support services",7349000
"00000","United States *","67","        Waste management and remediation services",3010000
"00000","United States *","68","    Educational services, health care, and social assistance",33168000
"00000","United States *","69","      Educational services",7854000
"00000","United States *","70","      Health care and social assistance",25313000
"00000","United States *","71","        Ambulatory health care services",7793000
"00000","United States *","72","        Hospitals",11260000
"00000","United States *","73","        Nursing and residential care facilities",4687000
"00000","United States *","74","        Social assistance",1573000
"00000","United States *","75","    Arts, entertainment, recreation, accommodation, and food services",75453000
"00000","United States *","76","      Arts, entertainment, and recreation",15981000
"00000","United States *","77","        Performing arts, spectator sports, museums, and related activities",7123000
"00000","United States *","78","        Amusement, gambling, and recreation industries",8858000
"00000","United States *","79","      Accommodation and food services",59473000
"00000","United States *","80","        Accommodation",21383000
"00000","United States *","81","        Food services and drinking places",38090000
"00000","United States *","82","    Other services (except government and government enterprises)",18300000
"00000","United States *","83","  Government and government enterprises",522000
"00000","United States *","84","    Federal civilian",0
"00000","United States *","85","    Military",0
"00000","United States *","86","    State and local",522000
"00000","United States *","","Addenda:",""
"00000","United States *","87","Natural resources and mining",47196000
"00000","United States *","88","Trade",371921000
"00000","United States *","89","Transportation and utilities",87699000
"00000","United States *","90","Manufacturing and information",125184000
"00000","United States *","91","Private goods-producing industries 2/",134014000
"00000","United States *","92","Private services-providing industries 3/",969189000
"01000","Alabama","1","All industry total",11637294
"01000","Alabama","2","  Private industries",11637294
"01000","Alabama","3","    Agriculture, forestry, fishing and hunting",63108
"01000","Alabama","4","      Farms",39284
"01000","Alabama","5","      Forestry, fishing, and related activities",23824
"01000","Alabama","6","    Mining, quarrying, and oil and gas extraction",245008
"01000","Alabama","7","      Oil and gas extraction",148376
"01000","Alabama","8","      Mining (except oil and gas)",93280
"01000","Alabama","9","      Support activities for mining",3353
"01000","Alabama","10","    Utilities",1255713
"01000","Alabama","11","    Construction",134429
"01000","Alabama","12","    Manufacturing",613500
"01000","Alabama","13","      Durable goods manufacturing",303253
"01000","Alabama","14","        Wood product manufacturing",13883
"01000","Alabama","15","        Nonmetallic mineral product manufacturing",13420
"01000","Alabama","16","        Primary metal manufacturing",70283
"01000","Alabama","17","        Fabricated metal product manufacturing",27986
"01000","Alabama","18","        Machinery manufacturing",17295
"01000","Alabama","19","        Computer and electronic product manufacturing",25045
"01000","Alabama","20","        Electrical equipment, appliance, and component manufacturing",7571
"01000","Alabama","21","        Motor vehicles, bodies and trailers, and parts manufacturing",74301
"01000","Alabama","22","        Other transportation equipment manufacturing",35848
"01000","Alabama","23","        Furniture and related product manufacturing",8512
"01000","Alabama","24","        Miscellaneous manufacturing",9108
"01000","Alabama","25","      Nondurable goods manufacturing",310247
"01000","Alabama","26","        Food and beverage and tobacco product manufacturing",40923
"01000","Alabama","27","        Textile mills and textile product mills",14275
"01000","Alabama","28","        Apparel, leather, and allied product manufacturing",3569
"01000","Alabama","29","        Paper manufacturing",39843
"01000","Alabama","30","        Printing and related support activities",3184
"01000","Alabama","31","        Petroleum and coal products manufacturing",27612
"01000","Alabama","32","        Chemical manufacturing",138721
"01000","Alabama","33","        Plastics and rubber products manufacturing",42120
"01000","Alabama","34","    Wholesale trade",2142893
"01000","Alabama","35","    Retail trade",3120822
"01000","Alabama","36","    Transportation and warehousing",161568
"01000","Alabama","37","      Air transportation",37678
"01000","Alabama","38","      Rail transportation",12607
"01000","Alabama","39","      Water transportation",24494
"01000","Alabama","40","      Truck transportation",44746
"01000","Alabama","41","      Transit and ground passenger transportation",5196
"01000","Alabama","42","      Pipeline transportation",17343
"01000","Alabama","43","      Other transportation and support activities",14107
"01000","Alabama","44","      Warehousing and storage",5396
"01000","Alabama","45","    Information",692091
"01000","Alabama","46","      Publishing industries (except Internet)",8717
"01000","Alabama","47","      Motion picture and sound recording industries",4524
"01000","Alabama","48","      Broadcasting (except Internet) and telecommunications",675418
"01000","Alabama","49","      Data processing, hosting, and other information services",3433
"01000","Alabama","50","    Finance, insurance, real estate, rental, and leasing",1676479
"01000","Alabama","51","      Finance and insurance",472993
"01000","Alabama","52","        Monetary Authorities- central bank, credit intermediation, and related services",119377
"01000","Alabama","53","        Securities, commodity contracts, and other financial investments and related activities",24181
"01000","Alabama","54","        Insurance carriers and related activities",327619
"01000","Alabama","55","        Funds, trusts, and other financial vehicles",1817
"01000","Alabama","56","      Real estate and rental and leasing",1203486
"01000","Alabama","57","        Real estate",948311
"01000","Alabama","58","        Rental and leasing services and lessors of nonfinancial intangible assets",255176
"01000","Alabama","59","    Professional and business services",207697
"01000","Alabama","60","      Professional, scientific, and technical services",129689
"01000","Alabama","61","        Legal services",44190
"01000","Alabama","62","        Computer systems design and related services",18842
"01000","Alabama","63","        Miscellaneous professional, scientific, and technical services",66657
"01000","Alabama","64","      Management of companies and enterprises",34100
"01000","Alabama","65","      Administrative and support and waste management and remediation services",43907
"01000","Alabama","66","        Administrative and support services",30995
"01000","Alabama","67","        Waste management and remediation services",12912
"01000","Alabama","68","    Educational services, health care, and social assistance",270767
"01000","Alabama","69","      Educational services",28958
"01000","Alabama","70","      Health care and social assistance",241809
"01000","Alabama","71","        Ambulatory health care services",68387
"01000","Alabama","72","        Hospitals",105174
"01000","Alabama","73","        Nursing and residential care facilities",61724
"01000","Alabama","74","        Social assistance",6523
"01000","Alabama","75","    Arts, entertainment, recreation, accommodation, and food services",745460
"01000","Alabama","76","      Arts, entertainment, and recreation",23194
"01000","Alabama","77","        Performing arts, spectator sports, museums, and related activities",9424
"01000","Alabama","78","        Amusement, gambling, and recreation industries",13770
"01000","Alabama","79","      Accommodation and food services",722266
"01000","Alabama","80","        Accommodation",155300
"01000","Alabama","81","        Food services and drinking places",566965
"01000","Alabama","82","    Other services (except government and government enterprises)",307759
"01000","Alabama","83","  Government and government enterprises",0
"01000","Alabama","84","    Federal civilian",0
"01000","Alabama","85","    Military",0
"01000","Alabama","86","    State and local",0
"01000","Alabama","","Addenda:",""
"01000","Alabama","87","Natural resources and mining",308116
"01000","Alabama","88","Trade",5263715
"01000","Alabama","89","Transportation and utilities",1417281
"01000","Alabama","90","Manufacturing and information",1305591
"01000","Alabama","91","Private goods-producing industries 2/",1056046
"01000","Alabama","92","Private services-providing industries 3/",10581248
"02000","Alaska","1","All industry total",7378003
"02000","Alaska","2","  Private industries",7378003
"02000","Alaska","3","    Agriculture, forestry, fishing and hunting",244558
"02000","Alaska","4","      Farms",1381
"02000","Alaska","5","      Forestry, fishing, and related activities",243177
"02000","Alaska","6","    Mining, quarrying, and oil and gas extraction",5186301
"02000","Alaska","7","      Oil and gas extraction",5081689
"02000","Alaska","8","      Mining (except oil and gas)",40328
"02000","Alaska","9","      Support activities for mining",64285
"02000","Alaska","10","    Utilities",84276
"02000","Alaska","11","    Construction",16039
"02000","Alaska","12","    Manufacturing",48167
"02000","Alaska","13","      Durable goods manufacturing",4792
"02000","Alaska","14","        Wood product manufacturing",245
"02000","Alaska","15","        Nonmetallic mineral product manufacturing",951
"02000","Alaska","16","        Primary metal manufacturing",171
"02000","Alaska","17","        Fabricated metal product manufacturing",970
"02000","Alaska","18","        Machinery manufacturing",271
"02000","Alaska","19","        Computer and electronic product manufacturing",522
"02000","Alaska","20","        Electrical equipment, appliance, and component manufacturing",47
"02000","Alaska","21","        Motor vehicles, bodies and trailers, and parts manufacturing",220
"02000","Alaska","22","        Other transportation equipment manufacturing",963
"02000","Alaska","23","        Furniture and related product manufacturing",109
"02000","Alaska","24","        Miscellaneous manufacturing",322
"02000","Alaska","25","      Nondurable goods manufacturing",43375
"02000","Alaska","26","        Food and beverage and tobacco product manufacturing",30616
"02000","Alaska","27","        Textile mills and textile product mills",150
"02000","Alaska","28","        Apparel, leather, and allied product manufacturing",12
"02000","Alaska","29","        Paper manufacturing",63
"02000","Alaska","30","        Printing and related support activities",400
"02000","Alaska","31","        Petroleum and coal products manufacturing",11449
"02000","Alaska","32","        Chemical manufacturing",472
"02000","Alaska","33","        Plastics and rubber products manufacturing",213
"02000","Alaska","34","    Wholesale trade",451903
"02000","Alaska","35","    Retail trade",108023
"02000","Alaska","36","    Transportation and warehousing",491811
"02000","Alaska","37","      Air transportation",125172
"02000","Alaska","38","      Rail transportation",0
"02000","Alaska","39","      Water transportation",8955
"02000","Alaska","40","      Truck transportation",10705
"02000","Alaska","41","      Transit and ground passenger transportation",2625
"02000","Alaska","42","      Pipeline transportation",331027
"02000","Alaska","43","      Other transportation and support activities",12858
"02000","Alaska","44","      Warehousing and storage",468
"02000","Alaska","45","    Information",20999
"02000","Alaska","46","      Publishing industries (except Internet)",1251
"02000","Alaska","47","      Motion picture and sound recording industries",3209
"02000","Alaska","48","      Broadcasting (except Internet) and telecommunications",16228
"02000","Alaska","49","      Data processing, hosting, and other information services",312
"02000","Alaska","50","    Finance, insurance, real estate, rental, and leasing",583954
"02000","Alaska","51","      Finance and insurance",84153
"02000","Alaska","52","        Monetary Authorities- central bank, credit intermediation, and related services",21716
"02000","Alaska","53","        Securities, commodity contracts, and other financial investments and related activities",2450
"02000","Alaska","54","        Insurance carriers and related activities",59403
"02000","Alaska","55","        Funds, trusts, and other financial vehicles",584
"02000","Alaska","56","      Real estate and rental and leasing",499802
"02000","Alaska","57","        Real estate",479019
"02000","Alaska","58","        Rental and leasing services and lessors of nonfinancial intangible assets",20783
"02000","Alaska","59","    Professional and business services",28111
"02000","Alaska","60","      Professional, scientific, and technical services",12577
"02000","Alaska","61","        Legal services",564
"02000","Alaska","62","        Computer systems design and related services",582
"02000","Alaska","63","        Miscellaneous professional, scientific, and technical services",11431
"02000","Alaska","64","      Management of companies and enterprises",5661
"02000","Alaska","65","      Administrative and support and waste management and remediation services",9873
"02000","Alaska","66","        Administrative and support services",3542
"02000","Alaska","67","        Waste management and remediation services",6330
"02000","Alaska","68","    Educational services, health care, and social assistance",41852
"02000","Alaska","69","      Educational services",4742
"02000","Alaska","70","      Health care and social assistance",37109
"02000","Alaska","71","        Ambulatory health care services",10097
"02000","Alaska","72","        Hospitals",19511
"02000","Alaska","73","        Nursing and residential care facilities",4328
"02000","Alaska","74","        Social assistance",3173
"02000","Alaska","75","    Arts, entertainment, recreation, accommodation, and food services",56593
"02000","Alaska","76","      Arts, entertainment, and recreation",13599
"02000","Alaska","77","        Performing arts, spectator sports, museums, and related activities",5541
"02000","Alaska","78","        Amusement, gambling, and recreation industries",8057
"02000","Alaska","79","      Accommodation and food services",42994
"02000","Alaska","80","        Accommodation",24728
"02000","Alaska","81","        Food services and drinking places",18266
"02000","Alaska","82","    Other services (except government and government enterprises)",15416
"02000","Alaska","83","  Government and government enterprises",0
"02000","Alaska","84","    Federal civilian",0
"02000","Alaska","85","    Military",0
"02000","Alaska","86","    State and local",0
"02000","Alaska","","Addenda:",""
"02000","Alaska","87","Natural resources and mining",5430860
"02000","Alaska","88","Trade",559926
"02000","Alaska","89","Transportation and utilities",576087
"02000","Alaska","90","Manufacturing and information",69166
