"SAGDP6N Taxes on production and imports 1/"
"(thousands of dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2013"
"00000","United States *","1","All industry total",1188662000
"00000","United States *","2","  Private industries",1188128000
"00000","United States *","3","    Agriculture, forestry, fishing and hunting",10247000
"00000","United States *","4","      Farms",8534000
"00000","United States *","5","      Forestry, fishing, and related activities",1714000
"00000","United States *","6","    Mining, quarrying, and oil and gas extraction",41621000
"00000","United States *","7","      Oil and gas extraction",33148000
"00000","United States *","8","      Mining (except oil and gas)",6265000
"00000","United States *","9","      Support activities for mining",2207000
"00000","United States *","10","    Utilities",58947000
"00000","United States *","11","    Construction",7906000
"00000","United States *","12","    Manufacturing",84240000
"00000","United States *","13","      Durable goods manufacturing",28866000
"00000","United States *","14","        Wood product manufacturing",686000
"00000","United States *","15","        Nonmetallic mineral product manufacturing",1296000
"00000","United States *","16","        Primary metal manufacturing",2362000
"00000","United States *","17","        Fabricated metal product manufacturing",3509000
"00000","United States *","18","        Machinery manufacturing",3422000
"00000","United States *","19","        Computer and electronic product manufacturing",7630000
"00000","United States *","20","        Electrical equipment, appliance, and component manufacturing",1126000
"00000","United States *","21","        Motor vehicles, bodies and trailers, and parts manufacturing",3073000
"00000","United States *","22","        Other transportation equipment manufacturing",2330000
"00000","United States *","23","        Furniture and related product manufacturing",387000
"00000","United States *","24","        Miscellaneous manufacturing",3045000
"00000","United States *","25","      Nondurable goods manufacturing",55374000
"00000","United States *","26","        Food and beverage and tobacco product manufacturing",31128000
"00000","United States *","27","        Textile mills and textile product mills",602000
"00000","United States *","28","        Apparel, leather, and allied product manufacturing",280000
"00000","United States *","29","        Paper manufacturing",1745000
"00000","United States *","30","        Printing and related support activities",770000
"00000","United States *","31","        Petroleum and coal products manufacturing",3462000
"00000","United States *","32","        Chemical manufacturing",15515000
"00000","United States *","33","        Plastics and rubber products manufacturing",1871000
"00000","United States *","34","    Wholesale trade",202170000
"00000","United States *","35","    Retail trade",205130000
"00000","United States *","36","    Transportation and warehousing",33603000
"00000","United States *","37","      Air transportation",19547000
"00000","United States *","38","      Rail transportation",1922000
"00000","United States *","39","      Water transportation",840000
"00000","United States *","40","      Truck transportation",4088000
"00000","United States *","41","      Transit and ground passenger transportation",1697000
"00000","United States *","42","      Pipeline transportation",2681000
"00000","United States *","43","      Other transportation and support activities",2143000
"00000","United States *","44","      Warehousing and storage",684000
"00000","United States *","45","    Information",47190000
"00000","United States *","46","      Publishing industries (except Internet)",3723000
"00000","United States *","47","      Motion picture and sound recording industries",6652000
"00000","United States *","48","      Broadcasting (except Internet) and telecommunications",33847000
"00000","United States *","49","      Data processing, hosting, and other information services",2969000
"00000","United States *","50","    Finance, insurance, real estate, rental, and leasing",306312000
"00000","United States *","51","      Finance and insurance",48545000
"00000","United States *","52","        Monetary Authorities- central bank, credit intermediation, and related services",16922000
"00000","United States *","53","        Securities, commodity contracts, and other financial investments and related activities",4897000
"00000","United States *","54","        Insurance carriers and related activities",25938000
"00000","United States *","55","        Funds, trusts, and other financial vehicles",787000
"00000","United States *","56","      Real estate and rental and leasing",257768000
"00000","United States *","57","        Real estate",240558000
"00000","United States *","58","        Rental and leasing services and lessors of nonfinancial intangible assets",17210000
"00000","United States *","59","    Professional and business services",50538000
"00000","United States *","60","      Professional, scientific, and technical services",30734000
"00000","United States *","61","        Legal services",13323000
"00000","United States *","62","        Computer systems design and related services",5067000
"00000","United States *","63","        Miscellaneous professional, scientific, and technical services",12344000
"00000","United States *","64","      Management of companies and enterprises",8401000
"00000","United States *","65","      Administrative and support and waste management and remediation services",11403000
"00000","United States *","66","        Administrative and support services",8155000
"00000","United States *","67","        Waste management and remediation services",3248000
"00000","United States *","68","    Educational services, health care, and social assistance",35709000
"00000","United States *","69","      Educational services",8185000
"00000","United States *","70","      Health care and social assistance",27524000
"00000","United States *","71","        Ambulatory health care services",8076000
"00000","United States *","72","        Hospitals",12288000
"00000","United States *","73","        Nursing and residential care facilities",5420000
"00000","United States *","74","        Social assistance",1740000
"00000","United States *","75","    Arts, entertainment, recreation, accommodation, and food services",84646000
"00000","United States *","76","      Arts, entertainment, and recreation",17990000
"00000","United States *","77","        Performing arts, spectator sports, museums, and related activities",7538000
"00000","United States *","78","        Amusement, gambling, and recreation industries",10452000
"00000","United States *","79","      Accommodation and food services",66657000
"00000","United States *","80","        Accommodation",24121000
"00000","United States *","81","        Food services and drinking places",42536000
"00000","United States *","82","    Other services (except government and government enterprises)",19869000
"00000","United States *","83","  Government and government enterprises",534000
"00000","United States *","84","    Federal civilian",0
"00000","United States *","85","    Military",0
"00000","United States *","86","    State and local",534000
"00000","United States *","","Addenda:",""
"00000","United States *","87","Natural resources and mining",51868000
"00000","United States *","88","Trade",407300000
"00000","United States *","89","Transportation and utilities",92549000
"00000","United States *","90","Manufacturing and information",131430000
"00000","United States *","91","Private goods-producing industries 2/",144014000
"00000","United States *","92","Private services-providing industries 3/",1044114000
"01000","Alabama","1","All industry total",12141810
"01000","Alabama","2","  Private industries",12141810
"01000","Alabama","3","    Agriculture, forestry, fishing and hunting",66911
"01000","Alabama","4","      Farms",44952
"01000","Alabama","5","      Forestry, fishing, and related activities",21959
"01000","Alabama","6","    Mining, quarrying, and oil and gas extraction",234499
"01000","Alabama","7","      Oil and gas extraction",133326
"01000","Alabama","8","      Mining (except oil and gas)",97138
"01000","Alabama","9","      Support activities for mining",4035
"01000","Alabama","10","    Utilities",1260784
"01000","Alabama","11","    Construction",135148
"01000","Alabama","12","    Manufacturing",647845
"01000","Alabama","13","      Durable goods manufacturing",321296
"01000","Alabama","14","        Wood product manufacturing",13924
"01000","Alabama","15","        Nonmetallic mineral product manufacturing",12300
"01000","Alabama","16","        Primary metal manufacturing",69469
"01000","Alabama","17","        Fabricated metal product manufacturing",28459
"01000","Alabama","18","        Machinery manufacturing",15993
"01000","Alabama","19","        Computer and electronic product manufacturing",25512
