"SAGDP6N Taxes on production and imports 1/"
"(thousands of dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2019"
"00000","United States *","1","All industry total",1532342000
"00000","United States *","2","  Private industries",1531784000
"00000","United States *","3","    Agriculture, forestry, fishing and hunting",11712000
"00000","United States *","4","      Farms",9771000
"00000","United States *","5","      Forestry, fishing, and related activities",1941000
"00000","United States *","6","    Mining, quarrying, and oil and gas extraction",44442000
"00000","United States *","7","      Oil and gas extraction",36291000
"00000","United States *","8","      Mining (except oil and gas)",5787000
"00000","United States *","9","      Support activities for mining",2364000
"00000","United States *","10","    Utilities",66487000
"00000","United States *","11","    Construction",11622000
"00000","United States *","12","    Manufacturing",92977000
"00000","United States *","13","      Durable goods manufacturing",33912000
"00000","United States *","14","        Wood product manufacturing",850000
"00000","United States *","15","        Nonmetallic mineral product manufacturing",1729000
"00000","United States *","16","        Primary metal manufacturing",2806000
"00000","United States *","17","        Fabricated metal product manufacturing",4041000
"00000","United States *","18","        Machinery manufacturing",4051000
"00000","United States *","19","        Computer and electronic product manufacturing",9261000
"00000","United States *","20","        Electrical equipment, appliance, and component manufacturing",1368000
"00000","United States *","21","        Motor vehicles, bodies and trailers, and parts manufacturing",4115000
"00000","United States *","22","        Other transportation equipment manufacturing",3163000
"00000","United States *","23","        Furniture and related product manufacturing",464000
"00000","United States *","24","        Miscellaneous manufacturing",2062000
"00000","United States *","25","      Nondurable goods manufacturing",59065000
"00000","United States *","26","        Food and beverage and tobacco product manufacturing",28802000
"00000","United States *","27","        Textile mills and textile product mills",667000
"00000","United States *","28","        Apparel, leather, and allied product manufacturing",318000
"00000","United States *","29","        Paper manufacturing",1935000
"00000","United States *","30","        Printing and related support activities",1094000
"00000","United States *","31","        Petroleum and coal products manufacturing",5028000
"00000","United States *","32","        Chemical manufacturing",18734000
"00000","United States *","33","        Plastics and rubber products manufacturing",2487000
"00000","United States *","34","    Wholesale trade",278665000
"00000","United States *","35","    Retail trade",250684000
"00000","United States *","36","    Transportation and warehousing",46819000
"00000","United States *","37","      Air transportation",28527000
"00000","United States *","38","      Rail transportation",2265000
"00000","United States *","39","      Water transportation",1238000
"00000","United States *","40","      Truck transportation",4930000
"00000","United States *","41","      Transit and ground passenger transportation",2022000
"00000","United States *","42","      Pipeline transportation",3942000
"00000","United States *","43","      Other transportation and support activities",2859000
"00000","United States *","44","      Warehousing and storage",1036000
"00000","United States *","45","    Information",63964000
"00000","United States *","46","      Publishing industries (except Internet)",6767000
"00000","United States *","47","      Motion picture and sound recording industries",7567000
"00000","United States *","48","      Broadcasting (except Internet) and telecommunications",42947000
"00000","United States *","49","      Data processing, hosting, and other information services",6682000
"00000","United States *","50","    Finance, insurance, real estate, rental, and leasing",404126000
"00000","United States *","51","      Finance and insurance",64322000
"00000","United States *","52","        Monetary Authorities- central bank, credit intermediation, and related services",21739000
"00000","United States *","53","        Securities, commodity contracts, and other financial investments and related activities",6223000
"00000","United States *","54","        Insurance carriers and related activities",35710000
"00000","United States *","55","        Funds, trusts, and other financial vehicles",650000
"00000","United States *","56","      Real estate and rental and leasing",339804000
"00000","United States *","57","        Real estate",316266000
"00000","United States *","58","        Rental and leasing services and lessors of nonfinancial intangible assets",23539000
"00000","United States *","59","    Professional and business services",68710000
"00000","United States *","60","      Professional, scientific, and technical services",43340000
"00000","United States *","61","        Legal services",18816000
"00000","United States *","62","        Computer systems design and related services",7747000
"00000","United States *","63","        Miscellaneous professional, scientific, and technical services",16777000
"00000","United States *","64","      Management of companies and enterprises",10056000
"00000","United States *","65","      Administrative and support and waste management and remediation services",15314000
"00000","United States *","66","        Administrative and support services",11292000
"00000","United States *","67","        Waste management and remediation services",4022000
"00000","United States *","68","    Educational services, health care, and social assistance",45719000
"00000","United States *","69","      Educational services",10393000
"00000","United States *","70","      Health care and social assistance",35326000
"00000","United States *","71","        Ambulatory health care services",10506000
"00000","United States *","72","        Hospitals",15674000
"00000","United States *","73","        Nursing and residential care facilities",6829000
"00000","United States *","74","        Social assistance",2316000
"00000","United States *","75","    Arts, entertainment, recreation, accommodation, and food services",119694000
"00000","United States *","76","      Arts, entertainment, and recreation",23885000
"00000","United States *","77","        Performing arts, spectator sports, museums, and related activities",9973000
"00000","United States *","78","        Amusement, gambling, and recreation industries",13912000
"00000","United States *","79","      Accommodation and food services",95810000
"00000","United States *","80","        Accommodation",33285000
"00000","United States *","81","        Food services and drinking places",62524000
"00000","United States *","82","    Other services (except government and government enterprises)",26164000
"00000","United States *","83","  Government and government enterprises",558000
"00000","United States *","84","    Federal civilian",0
"00000","United States *","85","    Military",0
"00000","United States *","86","    State and local",558000
"00000","United States *","","Addenda:",""
"00000","United States *","87","Natural resources and mining",56154000
"00000","United States *","88","Trade",529349000
"00000","United States *","89","Transportation and utilities",113306000
"00000","United States *","90","Manufacturing and information",156938000
"00000","United States *","91","Private goods-producing industries 2/",160753000
"00000","United States *","92","Private services-providing industries 3/",1371031000
"01000","Alabama","1","All industry total",14692852
"01000","Alabama","2","  Private industries",14692852
"01000","Alabama","3","    Agriculture, forestry, fishing and hunting",68214
"01000","Alabama","4","      Farms",46927
"01000","Alabama","5","      Forestry, fishing, and related activities",21288
"01000","Alabama","6","    Mining, quarrying, and oil and gas extraction",172520
"01000","Alabama","7","      Oil and gas extraction",85113
"01000","Alabama","8","      Mining (except oil and gas)",83554
"01000","Alabama","9","      Support activities for mining",3852
"01000","Alabama","10","    Utilities",1406513
"01000","Alabama","11","    Construction",153298
"01000","Alabama","12","    Manufacturing",777069
"01000","Alabama","13","      Durable goods manufacturing",381302
"01000","Alabama","14","        Wood product manufacturing",17217
"01000","Alabama","15","        Nonmetallic mineral product manufacturing",15963
"01000","Alabama","16","        Primary metal manufacturing",80009
"01000","Alabama","17","        Fabricated metal product manufacturing",43779
"01000","Alabama","18","        Machinery manufacturing",18185
"01000","Alabama","19","        Computer and electronic product manufacturing",27411
"01000","Alabama","20","        Electrical equipment, appliance, and component manufacturing",8029
"01000","Alabama","21","        Motor vehicles, bodies and trailers, and parts manufacturing",97318
"01000","Alabama","22","        Other transportation equipment manufacturing",51671
"01000","Alabama","23","        Furniture and related product manufacturing",9792
"01000","Alabama","24","        Miscellaneous manufacturing",11927
"01000","Alabama","25","      Nondurable goods manufacturing",395767
"01000","Alabama","26","        Food and beverage and tobacco product manufacturing",57946
"01000","Alabama","27","        Textile mills and textile product mills",12349
"01000","Alabama","28","        Apparel, leather, and allied product manufacturing",2353
"01000","Alabama","29","        Paper manufacturing",36201
"01000","Alabama","30","        Printing and related support activities",3718
"01000","Alabama","31","        Petroleum and coal products manufacturing",53383
"01000","Alabama","32","        Chemical manufacturing",168658
"01000","Alabama","33","        Plastics and rubber products manufacturing",61159
"01000","Alabama","34","    Wholesale trade",2886264
"01000","Alabama","35","    Retail trade",4060156
"01000","Alabama","36","    Transportation and warehousing",186924
"01000","Alabama","37","      Air transportation",51559
"01000","Alabama","38","      Rail transportation",15084
"01000","Alabama","39","      Water transportation",18990
"01000","Alabama","40","      Truck transportation",48159
"01000","Alabama","41","      Transit and ground passenger transportation",3534
"01000","Alabama","42","      Pipeline transportation",27590
"01000","Alabama","43","      Other transportation and support activities",16371
"01000","Alabama","44","      Warehousing and storage",5637
"01000","Alabama","45","    Information",750196
"01000","Alabama","46","      Publishing industries (except Internet)",12289
"01000","Alabama","47","      Motion picture and sound recording industries",6116
"01000","Alabama","48","      Broadcasting (except Internet) and telecommunications",726426
"01000","Alabama","49","      Data processing, hosting, and other information services",5366
"01000","Alabama","50","    Finance, insurance, real estate, rental, and leasing",2149234
"01000","Alabama","51","      Finance and insurance",644519
"01000","Alabama","52","        Monetary Authorities- central bank, credit intermediation, and related services",133700
"01000","Alabama","53","        Securities, commodity contracts, and other financial investments and related activities",21128
"01000","Alabama","54","        Insurance carriers and related activities",488569
"01000","Alabama","55","        Funds, trusts, and other financial vehicles",1123
"01000","Alabama","56","      Real estate and rental and leasing",1504715
"01000","Alabama","57","        Real estate",1173133
"01000","Alabama","58","        Rental and leasing services and lessors of nonfinancial intangible assets",331582
"01000","Alabama","59","    Professional and business services",218901
"01000","Alabama","60","      Professional, scientific, and technical services",144313
"01000","Alabama","61","        Legal services",58537
"01000","Alabama","62","        Computer systems design and related services",17023
"01000","Alabama","63","        Miscellaneous professional, scientific, and technical services",68754
"01000","Alabama","64","      Management of companies and enterprises",34686
"01000","Alabama","65","      Administrative and support and waste management and remediation services",39903
"01000","Alabama","66","        Administrative and support services",28579
"01000","Alabama","67","        Waste management and remediation services",11323
"01000","Alabama","68","    Educational services, health care, and social assistance",284446
"01000","Alabama","69","      Educational services",27789
"01000","Alabama","70","      Health care and social assistance",256657
"01000","Alabama","71","        Ambulatory health care services",58775
"01000","Alabama","72","        Hospitals",120008
"01000","Alabama","73","        Nursing and residential care facilities",73110
"01000","Alabama","74","        Social assistance",4764
"01000","Alabama","75","    Arts, entertainment, recreation, accommodation, and food services",1159473
"01000","Alabama","76","      Arts, entertainment, and recreation",25229
"01000","Alabama","77","        Performing arts, spectator sports, museums, and related activities",5634
"01000","Alabama","78","        Amusement, gambling, and recreation industries",19595
"01000","Alabama","79","      Accommodation and food services",1134244
"01000","Alabama","80","        Accommodation",191015
"01000","Alabama","81","        Food services and drinking places",943229
"01000","Alabama","82","    Other services (except government and government enterprises)",419644
"01000","Alabama","83","  Government and government enterprises",0
"01000","Alabama","84","    Federal civilian",0
"01000","Alabama","85","    Military",0
"01000","Alabama","86","    State and local",0
"01000","Alabama","","Addenda:",""
"01000","Alabama","87","Natural resources and mining",240734
"01000","Alabama","88","Trade",6946419
"01000","Alabama","89","Transportation and utilities",1593437
"01000","Alabama","90","Manufacturing and information",1527265
