"SAGDP2N Gross domestic product (GDP) by state 1/"
"(millions of current dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2004"
"00000","United States *","1","All industry total",12217196.0
"00000","United States *","2","  Private industries",10585923.0
"00000","United States *","3","    Agriculture, forestry, fishing and hunting",143822.0
"00000","United States *","4","      Farms",120237.0
"00000","United States *","5","      Forestry, fishing, and related activities",23586.0
"00000","United States *","6","    Mining, quarrying, and oil and gas extraction",166428.0
"00000","United States *","7","      Oil and gas extraction",112910.0
"00000","United States *","8","      Mining (except oil and gas)",33614.0
"00000","United States *","9","      Support activities for mining",19904.0
"00000","United States *","10","    Utilities",199096.0
"00000","United States *","11","    Construction",584605.0
"00000","United States *","12","    Manufacturing",1607822.0
"00000","United States *","13","      Durable goods manufacturing",904976.0
"00000","United States *","14","        Wood product manufacturing",32583.0
"00000","United States *","15","        Nonmetallic mineral product manufacturing",45273.0
"00000","United States *","16","        Primary metal manufacturing",54974.0
"00000","United States *","17","        Fabricated metal product manufacturing",114674.0
"00000","United States *","18","        Machinery manufacturing",104130.0
"00000","United States *","19","        Computer and electronic product manufacturing",201465.0
"00000","United States *","20","        Electrical equipment, appliance, and component manufacturing",42063.0
"00000","United States *","21","        Motor vehicles, bodies and trailers, and parts manufacturing",139116.0
"00000","United States *","22","        Other transportation equipment manufacturing",75846.0
"00000","United States *","23","        Furniture and related product manufacturing",30982.0
"00000","United States *","24","        Miscellaneous manufacturing",63869.0
"00000","United States *","25","      Nondurable goods manufacturing",702847.0
"00000","United States *","26","        Food and beverage and tobacco product manufacturing",175808.0
"00000","United States *","27","        Textile mills and textile product mills",22151.0
"00000","United States *","28","        Apparel, leather, and allied product manufacturing",14579.0
"00000","United States *","29","        Paper manufacturing",52734.0
"00000","United States *","30","        Printing and related support activities",42749.0
"00000","United States *","31","        Petroleum and coal products manufacturing",104195.0
"00000","United States *","32","        Chemical manufacturing",226787.0
"00000","United States *","33","        Plastics and rubber products manufacturing",63843.0
"00000","United States *","34","    Wholesale trade",697059.0
"00000","United States *","35","    Retail trade",795477.0
"00000","United States *","36","    Transportation and warehousing",352000.0
"00000","United States *","37","      Air transportation",60816.0
"00000","United States *","38","      Rail transportation",25240.0
"00000","United States *","39","      Water transportation",8635.0
"00000","United States *","40","      Truck transportation",109105.0
"00000","United States *","41","      Transit and ground passenger transportation",23037.0
"00000","United States *","42","      Pipeline transportation",10641.0
"00000","United States *","43","      Other transportation and support activities",80929.0
"00000","United States *","44","      Warehousing and storage",33596.0
"00000","United States *","45","    Information",620296.0
"00000","United States *","46","      Publishing industries (except Internet)",160570.0
"00000","United States *","47","      Motion picture and sound recording industries",74459.0
"00000","United States *","48","      Broadcasting (except Internet) and telecommunications",311118.0
"00000","United States *","49","      Data processing, hosting, and other information services",74149.0
"00000","United States *","50","    Finance, insurance, real estate, rental, and leasing",2392833.0
"00000","United States *","51","      Finance and insurance",877237.0
"00000","United States *","52","        Monetary Authorities- central bank, credit intermediation, and related services",374373.0
"00000","United States *","53","        Securities, commodity contracts, and other financial investments and related activities",159708.0
"00000","United States *","54","        Insurance carriers and related activities",322185.0
"00000","United States *","55","        Funds, trusts, and other financial vehicles",20970.0
"00000","United States *","56","      Real estate and rental and leasing",1515596.0
"00000","United States *","57","        Real estate",1376850.0
"00000","United States *","58","        Rental and leasing services and lessors of nonfinancial intangible assets",138746.0
"00000","United States *","59","    Professional and business services",1340927.0
"00000","United States *","60","      Professional, scientific, and technical services",792333.0
"00000","United States *","61","        Legal services",180805.0
"00000","United States *","62","        Computer systems design and related services",122920.0
"00000","United States *","63","        Miscellaneous professional, scientific, and technical services",488608.0
"00000","United States *","64","      Management of companies and enterprises",203102.0
"00000","United States *","65","      Administrative and support and waste management and remediation services",345492.0
"00000","United States *","66","        Administrative and support services",313557.0
"00000","United States *","67","        Waste management and remediation services",31935.0
"00000","United States *","68","    Educational services, health care, and social assistance",927222.0
"00000","United States *","69","      Educational services",129045.0
"00000","United States *","70","      Health care and social assistance",798177.0
"00000","United States *","71","        Ambulatory health care services",375123.0
"00000","United States *","72","        Hospitals",265151.0
"00000","United States *","73","        Nursing and residential care facilities",90164.0
"00000","United States *","74","        Social assistance",67739.0
"00000","United States *","75","    Arts, entertainment, recreation, accommodation, and food services",461104.0
"00000","United States *","76","      Arts, entertainment, and recreation",117845.0
"00000","United States *","77","        Performing arts, spectator sports, museums, and related activities",65072.0
"00000","United States *","78","        Amusement, gambling, and recreation industries",52772.0
"00000","United States *","79","      Accommodation and food services",343259.0
"00000","United States *","80","        Accommodation",102362.0
"00000","United States *","81","        Food services and drinking places",240897.0
"00000","United States *","82","    Other services (except government and government enterprises)",297232.0
"00000","United States *","83","  Government and government enterprises",1631271.0
"00000","United States *","84","    Federal civilian",299366.0
"00000","United States *","85","    Military",226147.0
"00000","United States *","86","    State and local",1105758.0
"00000","United States *","","Addenda:",""
"00000","United States *","87","Natural resources and mining",310250.0
"00000","United States *","88","Trade",1492537.0
"00000","United States *","89","Transportation and utilities",551094.0
