"SAGDP6N Taxes on production and imports 1/"
"(thousands of dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2002"
"00000","United States *","1","All industry total",760032000
"00000","United States *","2","  Private industries",759702000
"00000","United States *","3","    Agriculture, forestry, fishing and hunting",5694000
"00000","United States *","4","      Farms",4893000
"00000","United States *","5","      Forestry, fishing, and related activities",801000
"00000","United States *","6","    Mining, quarrying, and oil and gas extraction",14673000
"00000","United States *","7","      Oil and gas extraction",11129000
"00000","United States *","8","      Mining (except oil and gas)",2808000
"00000","United States *","9","      Support activities for mining",736000
"00000","United States *","10","    Utilities",36785000
"00000","United States *","11","    Construction",6059000
"00000","United States *","12","    Manufacturing",51541000
"00000","United States *","13","      Durable goods manufacturing",20299000
"00000","United States *","14","        Wood product manufacturing",561000
"00000","United States *","15","        Nonmetallic mineral product manufacturing",990000
"00000","United States *","16","        Primary metal manufacturing",1865000
"00000","United States *","17","        Fabricated metal product manufacturing",2074000
"00000","United States *","18","        Machinery manufacturing",2518000
"00000","United States *","19","        Computer and electronic product manufacturing",5628000
"00000","United States *","20","        Electrical equipment, appliance, and component manufacturing",1054000
"00000","United States *","21","        Motor vehicles, bodies and trailers, and parts manufacturing",2412000
"00000","United States *","22","        Other transportation equipment manufacturing",1637000
"00000","United States *","23","        Furniture and related product manufacturing",319000
"00000","United States *","24","        Miscellaneous manufacturing",1239000
"00000","United States *","25","      Nondurable goods manufacturing",31242000
"00000","United States *","26","        Food and beverage and tobacco product manufacturing",18154000
"00000","United States *","27","        Textile mills and textile product mills",636000
"00000","United States *","28","        Apparel, leather, and allied product manufacturing",292000
"00000","United States *","29","        Paper manufacturing",1615000
"00000","United States *","30","        Printing and related support activities",709000
"00000","United States *","31","        Petroleum and coal products manufacturing",1717000
"00000","United States *","32","        Chemical manufacturing",6787000
"00000","United States *","33","        Plastics and rubber products manufacturing",1331000
"00000","United States *","34","    Wholesale trade",135427000
"00000","United States *","35","    Retail trade",136422000
"00000","United States *","36","    Transportation and warehousing",21455000
"00000","United States *","37","      Air transportation",13327000
"00000","United States *","38","      Rail transportation",917000
"00000","United States *","39","      Water transportation",618000
"00000","United States *","40","      Truck transportation",2366000
"00000","United States *","41","      Transit and ground passenger transportation",897000
"00000","United States *","42","      Pipeline transportation",1092000
"00000","United States *","43","      Other transportation and support activities",1845000
"00000","United States *","44","      Warehousing and storage",391000
"00000","United States *","45","    Information",44128000
"00000","United States *","46","      Publishing industries (except Internet)",2744000
"00000","United States *","47","      Motion picture and sound recording industries",4522000
"00000","United States *","48","      Broadcasting (except Internet) and telecommunications",35387000
"00000","United States *","49","      Data processing, hosting, and other information services",1474000
"00000","United States *","50","    Finance, insurance, real estate, rental, and leasing",195506000
"00000","United States *","51","      Finance and insurance",30755000
"00000","United States *","52","        Monetary Authorities- central bank, credit intermediation, and related services",10466000
"00000","United States *","53","        Securities, commodity contracts, and other financial investments and related activities",4009000
"00000","United States *","54","        Insurance carriers and related activities",15413000
"00000","United States *","55","        Funds, trusts, and other financial vehicles",868000
"00000","United States *","56","      Real estate and rental and leasing",164750000
"00000","United States *","57","        Real estate",154529000
"00000","United States *","58","        Rental and leasing services and lessors of nonfinancial intangible assets",10222000
"00000","United States *","59","    Professional and business services",30152000
"00000","United States *","60","      Professional, scientific, and technical services",17914000
"00000","United States *","61","        Legal services",8008000
"00000","United States *","62","        Computer systems design and related services",2705000
"00000","United States *","63","        Miscellaneous professional, scientific, and technical services",7200000
"00000","United States *","64","      Management of companies and enterprises",5516000
"00000","United States *","65","      Administrative and support and waste management and remediation services",6722000
"00000","United States *","66","        Administrative and support services",4918000
"00000","United States *","67","        Waste management and remediation services",1805000
"00000","United States *","68","    Educational services, health care, and social assistance",19466000
"00000","United States *","69","      Educational services",4309000
"00000","United States *","70","      Health care and social assistance",15157000
"00000","United States *","71","        Ambulatory health care services",5127000
"00000","United States *","72","        Hospitals",6609000
"00000","United States *","73","        Nursing and residential care facilities",2439000
"00000","United States *","74","        Social assistance",982000
"00000","United States *","75","    Arts, entertainment, recreation, accommodation, and food services",49642000
"00000","United States *","76","      Arts, entertainment, and recreation",9912000
"00000","United States *","77","        Performing arts, spectator sports, museums, and related activities",4553000
"00000","United States *","78","        Amusement, gambling, and recreation industries",5359000
"00000","United States *","79","      Accommodation and food services",39730000
"00000","United States *","80","        Accommodation",13047000
"00000","United States *","81","        Food services and drinking places",26682000
"00000","United States *","82","    Other services (except government and government enterprises)",12751000
"00000","United States *","83","  Government and government enterprises",330000
"00000","United States *","84","    Federal civilian",0
"00000","United States *","85","    Military",0
"00000","United States *","86","    State and local",330000
"00000","United States *","","Addenda:",""
"00000","United States *","87","Natural resources and mining",20367000
"00000","United States *","88","Trade",271849000
"00000","United States *","89","Transportation and utilities",58238000
"00000","United States *","90","Manufacturing and information",95665000
"00000","United States *","91","Private goods-producing industries 2/",77968000
"00000","United States *","92","Private services-providing industries 3/",681734000
"01000","Alabama","1","All industry total",8050238
"01000","Alabama","2","  Private industries",8050238
"01000","Alabama","3","    Agriculture, forestry, fishing and hunting",40548
"01000","Alabama","4","      Farms",27916
"01000","Alabama","5","      Forestry, fishing, and related activities",12632
"01000","Alabama","6","    Mining, quarrying, and oil and gas extraction",126380
"01000","Alabama","7","      Oil and gas extraction",71022
"01000","Alabama","8","      Mining (except oil and gas)",53430
"01000","Alabama","9","      Support activities for mining",1928
"01000","Alabama","10","    Utilities",774417
"01000","Alabama","11","    Construction",76607
"01000","Alabama","12","    Manufacturing",336215
"01000","Alabama","13","      Durable goods manufacturing",169354
"01000","Alabama","14","        Wood product manufacturing",9759
"01000","Alabama","15","        Nonmetallic mineral product manufacturing",8319
"01000","Alabama","16","        Primary metal manufacturing",35636
"01000","Alabama","17","        Fabricated metal product manufacturing",18002
"01000","Alabama","18","        Machinery manufacturing",11568
"01000","Alabama","19","        Computer and electronic product manufacturing",23496
"01000","Alabama","20","        Electrical equipment, appliance, and component manufacturing",6721
"01000","Alabama","21","        Motor vehicles, bodies and trailers, and parts manufacturing",22053
"01000","Alabama","22","        Other transportation equipment manufacturing",19880
