"SAGDP2N Gross domestic product (GDP) by state 1/"
"(millions of current dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2005"
"00000","United States *","1","All industry total",13039197.0
"00000","United States *","2","  Private industries",11328928.0
"00000","United States *","3","    Agriculture, forestry, fishing and hunting",129451.0
"00000","United States *","4","      Farms",105576.0
"00000","United States *","5","      Forestry, fishing, and related activities",23875.0
"00000","United States *","6","    Mining, quarrying, and oil and gas extraction",225416.0
"00000","United States *","7","      Oil and gas extraction",155789.0
"00000","United States *","8","      Mining (except oil and gas)",42845.0
"00000","United States *","9","      Support activities for mining",26781.0
"00000","United States *","10","    Utilities",197914.0
"00000","United States *","11","    Construction",651563.0
"00000","United States *","12","    Manufacturing",1692510.0
"00000","United States *","13","      Durable goods manufacturing",956345.0
"00000","United States *","14","        Wood product manufacturing",34713.0
"00000","United States *","15","        Nonmetallic mineral product manufacturing",48817.0
"00000","United States *","16","        Primary metal manufacturing",56225.0
"00000","United States *","17","        Fabricated metal product manufacturing",122321.0
"00000","United States *","18","        Machinery manufacturing",114357.0
"00000","United States *","19","        Computer and electronic product manufacturing",211143.0
"00000","United States *","20","        Electrical equipment, appliance, and component manufacturing",43212.0
"00000","United States *","21","        Motor vehicles, bodies and trailers, and parts manufacturing",135929.0
"00000","United States *","22","        Other transportation equipment manufacturing",89707.0
"00000","United States *","23","        Furniture and related product manufacturing",33690.0
"00000","United States *","24","        Miscellaneous manufacturing",66232.0
"00000","United States *","25","      Nondurable goods manufacturing",736165.0
"00000","United States *","26","        Food and beverage and tobacco product manufacturing",178597.0
"00000","United States *","27","        Textile mills and textile product mills",20668.0
"00000","United States *","28","        Apparel, leather, and allied product manufacturing",13835.0
"00000","United States *","29","        Paper manufacturing",51673.0
"00000","United States *","30","        Printing and related support activities",44463.0
"00000","United States *","31","        Petroleum and coal products manufacturing",141036.0
"00000","United States *","32","        Chemical manufacturing",222972.0
"00000","United States *","33","        Plastics and rubber products manufacturing",62922.0
"00000","United States *","34","    Wholesale trade",754713.0
"00000","United States *","35","    Retail trade",840555.0
"00000","United States *","36","    Transportation and warehousing",375649.0
"00000","United States *","37","      Air transportation",61681.0
