"SAGDP5N Subsidies 1/"
"(thousands of dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2020"
"00000","United States *","1","All industry total",-761388000
"00000","United States *","2","  Private industries",-715962000
"00000","United States *","3","    Agriculture, forestry, fishing and hunting",-47428000
"00000","United States *","4","      Farms",-45291000
"00000","United States *","5","      Forestry, fishing, and related activities",-2137000
"00000","United States *","6","    Mining, quarrying, and oil and gas extraction",-5092000
"00000","United States *","7","      Oil and gas extraction",-841000
"00000","United States *","8","      Mining (except oil and gas)",-1065000
"00000","United States *","9","      Support activities for mining",-3186000
"00000","United States *","10","    Utilities",-1695000
"00000","United States *","11","    Construction",-72207000
"00000","United States *","12","    Manufacturing",-67355000
"00000","United States *","13","      Durable goods manufacturing",-44477000
"00000","United States *","14","        Wood product manufacturing",-2256000
"00000","United States *","15","        Nonmetallic mineral product manufacturing",-2297000
"00000","United States *","16","        Primary metal manufacturing",-1867000
"00000","United States *","17","        Fabricated metal product manufacturing",-11536000
"00000","United States *","18","        Machinery manufacturing",-7814000
"00000","United States *","19","        Computer and electronic product manufacturing",-4320000
"00000","United States *","20","        Electrical equipment, appliance, and component manufacturing",-2205000
"00000","United States *","21","        Motor vehicles, bodies and trailers, and parts manufacturing",-2718000
"00000","United States *","22","        Other transportation equipment manufacturing",-2470000
"00000","United States *","23","        Furniture and related product manufacturing",-2455000
"00000","United States *","24","        Miscellaneous manufacturing",-4537000
"00000","United States *","25","      Nondurable goods manufacturing",-22878000
"00000","United States *","26","        Food and beverage and tobacco product manufacturing",-7942000
"00000","United States *","27","        Textile mills and textile product mills",-1212000
"00000","United States *","28","        Apparel, leather, and allied product manufacturing",-1162000
"00000","United States *","29","        Paper manufacturing",-1263000
"00000","United States *","30","        Printing and related support activities",-3056000
"00000","United States *","31","        Petroleum and coal products manufacturing",-580000
"00000","United States *","32","        Chemical manufacturing",-4460000
"00000","United States *","33","        Plastics and rubber products manufacturing",-3202000
"00000","United States *","34","    Wholesale trade",-34440000
"00000","United States *","35","    Retail trade",-59806000
"00000","United States *","36","    Transportation and warehousing",-43702000
"00000","United States *","37","      Air transportation",-20586000
"00000","United States *","38","      Rail transportation",-4300000
"00000","United States *","39","      Water transportation",-452000
"00000","United States *","40","      Truck transportation",-9917000
"00000","United States *","41","      Transit and ground passenger transportation",-1869000
"00000","United States *","42","      Pipeline transportation",-92000
"00000","United States *","43","      Other transportation and support activities",-5158000
"00000","United States *","44","      Warehousing and storage",-1327000
"00000","United States *","45","    Information",-10191000
"00000","United States *","46","      Publishing industries (except Internet)",-3934000
"00000","United States *","47","      Motion picture and sound recording industries",-1625000
"00000","United States *","48","      Broadcasting (except Internet) and telecommunications",-1878000
"00000","United States *","49","      Data processing, hosting, and other information services",-2755000
"00000","United States *","50","    Finance, insurance, real estate, rental, and leasing",-57303000
"00000","United States *","51","      Finance and insurance",-17248000
"00000","United States *","52","        Monetary Authorities- central bank, credit intermediation, and related services",-4696000
"00000","United States *","53","        Securities, commodity contracts, and other financial investments and related activities",-4807000
"00000","United States *","54","        Insurance carriers and related activities",-7378000
"00000","United States *","55","        Funds, trusts, and other financial vehicles",-367000
"00000","United States *","56","      Real estate and rental and leasing",-40055000
"00000","United States *","57","        Real estate",-36927000
"00000","United States *","58","        Rental and leasing services and lessors of nonfinancial intangible assets",-3128000
"00000","United States *","59","    Professional and business services",-104198000
"00000","United States *","60","      Professional, scientific, and technical services",-68886000
"00000","United States *","61","        Legal services",-12801000
"00000","United States *","62","        Computer systems design and related services",-11971000
"00000","United States *","63","        Miscellaneous professional, scientific, and technical services",-44115000
"00000","United States *","64","      Management of companies and enterprises",-3393000
"00000","United States *","65","      Administrative and support and waste management and remediation services",-31919000
"00000","United States *","66","        Administrative and support services",-29298000
"00000","United States *","67","        Waste management and remediation services",-2621000
"00000","United States *","68","    Educational services, health care, and social assistance",-120039000
"00000","United States *","69","      Educational services",-5273000
"00000","United States *","70","      Health care and social assistance",-114766000
"00000","United States *","71","        Ambulatory health care services",-78822000
"00000","United States *","72","        Hospitals",-14188000
"00000","United States *","73","        Nursing and residential care facilities",-11821000
"00000","United States *","74","        Social assistance",-9935000
"00000","United States *","75","    Arts, entertainment, recreation, accommodation, and food services",-65092000
"00000","United States *","76","      Arts, entertainment, and recreation",-8781000
"00000","United States *","77","        Performing arts, spectator sports, museums, and related activities",-3584000
"00000","United States *","78","        Amusement, gambling, and recreation industries",-5197000
"00000","United States *","79","      Accommodation and food services",-56311000
"00000","United States *","80","        Accommodation",-9509000
"00000","United States *","81","        Food services and drinking places",-46802000
"00000","United States *","82","    Other services (except government and government enterprises)",-27413000
"00000","United States *","83","  Government and government enterprises",-45425000
"00000","United States *","84","    Federal civilian",-6692000
"00000","United States *","85","    Military",0
"00000","United States *","86","    State and local",-38733000
"00000","United States *","","Addenda:",""
"00000","United States *","87","Natural resources and mining",-52520000
"00000","United States *","88","Trade",-94246000
"00000","United States *","89","Transportation and utilities",-45396000
