"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","5","331","55","0","1999","A","","Alabama -- Statewide","Private","Primary metal manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",153,24547,1046632297,0,0,820,42638,"",1.68,2.66,3.09,0.00,0.00,1.16,1.16,"",-2,-1.3,-450,-1.8,19047062,1.9,0,0.0,0,0.0,29,3.7,1529,3.7
"01015","5","331","75","0","1999","A","","Calhoun County, Alabama","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,1288,38766374,0,0,579,30092,"",3.30,5.38,5.05,0.00,0.00,0.94,0.94,"",0,0.0,-124,-8.8,-1731903,-4.3,0,0.0,0,0.0,27,4.9,1402,4.9
"01073","5","331","75","0","1999","A","","Jefferson County, Alabama","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",44,9103,425757224,0,0,899,46771,"",2.88,4.82,5.28,0.00,0.00,1.10,1.10,"",-1,-2.2,-40,-0.4,10408501,2.5,0,0.0,0,0.0,25,2.9,1342,3.0
"01081","5","331","75","0","1999","A","","Lee County, Alabama","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,311,8761028,0,0,541,28155,"",2.86,1.57,1.37,0.00,0.00,0.87,0.87,"",0,0.0,4,1.3,343680,4.1,0,0.0,0,0.0,14,2.7,752,2.7
"01103","5","331","75","0","1999","A","","Morgan County, Alabama","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,1909,96328000,0,0,970,50451,"",3.46,7.88,10.72,0.00,0.00,1.36,1.36,"",0,0.0,123,6.9,6444095,7.2,0,0.0,0,0.0,2,0.2,126,0.3
"01115","5","331","75","0","1999","A","","St. Clair County, Alabama","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,104,2854799,0,0,530,27560,"",5.37,1.62,1.44,0.00,0.00,0.90,0.90,"",0,0.0,-36,-25.7,-797834,-21.8,0,0.0,0,0.0,28,5.6,1454,5.6
"01117","5","331","75","0","1999","A","","Shelby County, Alabama","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,1048,59967291,0,0,1100,57216,"",3.00,4.57,6.54,0.00,0.00,1.43,1.43,"",1,14.3,71,7.3,7466451,14.2,0,0.0,0,0.0,67,6.5,3479,6.5
"01121","5","331","75","0","1999","A","","Talladega County, Alabama","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,398,10640153,0,0,514,26751,"",9.41,3.17,2.58,0.00,0.00,0.81,0.81,"",0,0.0,7,1.8,487044,4.8,0,0.0,0,0.0,15,3.0,778,3.0
"04000","5","331","55","0","1999","A","","Arizona -- Statewide","Private","Primary metal manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",65,6222,224704243,0,0,694,36113,"",0.70,0.59,0.53,0.00,0.00,0.91,0.91,"",2,3.2,-509,-7.6,-6810688,-2.9,0,0.0,0,0.0,33,5.0,1718,5.0
"04013","5","331","75","0","1999","A","","Maricopa County, Arizona","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",40,4127,147887617,0,0,689,35833,"",0.68,0.56,0.47,0.00,0.00,0.84,0.84,"",4,11.1,-423,-9.3,-5992012,-3.9,0,0.0,0,0.0,39,6.0,2013,6.0
"04019","5","331","75","0","1999","A","","Pima County, Arizona","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,239,8001038,0,0,644,33501,"",0.67,0.15,0.14,0.00,0.00,0.91,0.91,"",0,0.0,-18,-7.0,-94229,-1.2,0,0.0,0,0.0,38,6.3,2012,6.4
"05000","5","331","55","0","1999","A","","Arkansas -- Statewide","Private","Primary metal manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",67,9744,372762154,0,0,736,38255,"",1.14,1.77,2.05,0.00,0.00,1.15,1.15,"",2,3.1,-53,-0.5,10781255,3.0,0,0.0,0,0.0,25,3.5,1307,3.5
"05093","5","331","75","0","1999","A","","Mississippi County, Arkansas","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,2472,126583834,0,0,985,51216,"",10.53,22.89,35.27,0.00,0.00,1.54,1.54,"",0,0.0,-15,-0.6,5431511,4.5,0,0.0,0,0.0,48,5.1,2503,5.1
"05125","5","331","75","0","1999","A","","Saline County, Arkansas","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,574,29198050,0,0,979,50912,"",5.27,6.54,10.77,0.00,0.00,1.65,1.65,"",0,0.0,-3,-0.5,1027184,3.6,0,0.0,0,0.0,40,4.3,2068,4.2
"05131","5","331","75","0","1999","A","","Sebastian County, Arkansas","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,711,29631300,0,0,801,41671,"",2.47,1.93,2.39,0.00,0.00,1.24,1.24,"",2,40.0,22,3.2,119237,0.4,0,0.0,0,0.0,-23,-2.8,-1193,-2.8
"05145","5","331","75","0","1999","A","","White County, Arkansas","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,475,13910852,0,0,564,29307,"",4.29,4.17,4.05,0.00,0.00,0.97,0.97,"",-1,-16.7,-6,-1.2,35104,0.3,0,0.0,0,0.0,9,1.6,454,1.6
"06000","5","331","55","0","1999","A","","California -- Statewide","Private","Primary metal manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",693,30339,1203295865,0,0,763,39662,"",0.80,0.43,0.34,0.00,0.00,0.81,0.81,"",18,2.7,-627,-2.0,19072350,1.6,0,0.0,0,0.0,28,3.8,1419,3.7
"06001","5","331","75","0","1999","A","","Alameda County, California","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",34,1994,80339862,0,0,775,40294,"",0.92,0.60,0.45,0.00,0.00,0.75,0.75,"",0,0.0,-233,-10.5,-6553357,-7.5,0,0.0,0,0.0,25,3.3,1272,3.3
"06013","5","331","75","0","1999","A","","Contra Costa County, California","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,1265,78165388,0,0,1189,61807,"",0.79,0.78,0.90,0.00,0.00,1.16,1.16,"",1,6.2,49,4.0,13630848,21.1,0,0.0,0,0.0,168,16.5,8739,16.5
"06019","5","331","75","0","1999","A","","Fresno County, California","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,351,12997585,0,0,713,37057,"",0.37,0.22,0.26,0.00,0.00,1.14,1.14,"",0,0.0,-14,-3.8,1162839,9.8,0,0.0,0,0.0,90,14.4,4640,14.3
"06029","5","331","75","0","1999","A","","Kern County, California","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,64,1444726,0,0,435,22603,"",0.42,0.06,0.04,0.00,0.00,0.65,0.65,"",0,0.0,0,0.0,-14901,-1.0,0,0.0,0,0.0,-3,-0.7,-174,-0.8
"06037","5","331","75","0","1999","A","","Los Angeles County, California","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",291,12883,446925031,0,0,667,34692,"",1.15,0.64,0.45,0.00,0.00,0.70,0.70,"",3,1.0,-449,-3.4,5075048,1.1,0,0.0,0,0.0,30,4.7,1551,4.7
"06059","5","331","75","0","1999","A","","Orange County, California","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",54,1887,68005636,0,0,693,36044,"",0.79,0.28,0.21,0.00,0.00,0.73,0.73,"",-2,-3.6,-165,-8.0,-5602540,-7.6,0,0.0,0,0.0,3,0.4,180,0.5
"06061","5","331","75","0","1999","A","","Placer County, California","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,19,488559,0,0,501,26056,"",0.47,0.04,0.02,0.00,0.00,0.63,0.63,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06065","5","331","75","0","1999","A","","Riverside County, California","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",33,1543,61095010,0,0,761,39584,"",1.32,0.70,0.77,0.00,0.00,1.09,1.09,"",1,3.1,-50,-3.1,1636528,2.8,0,0.0,0,0.0,43,6.0,2257,6.0
"06067","5","331","75","0","1999","A","","Sacramento County, California","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,136,4801086,0,0,678,35237,"",0.18,0.05,0.04,0.00,0.00,0.77,0.77,"",-1,-14.3,-1,-0.7,334000,7.5,0,0.0,0,0.0,52,8.3,2710,8.3
"06071","5","331","75","0","1999","A","","San Bernardino County, California","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",56,3068,141842692,0,0,889,46239,"",2.02,1.22,1.50,0.00,0.00,1.23,1.23,"",4,7.7,131,4.5,12385320,9.6,0,0.0,0,0.0,41,4.8,2161,4.9
"06073","5","331","75","0","1999","A","","San Diego County, California","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",41,877,34288623,0,0,752,39116,"",0.65,0.15,0.13,0.00,0.00,0.86,0.86,"",2,5.1,32,3.8,-1198946,-3.4,0,0.0,0,0.0,-56,-6.9,-2894,-6.9
"06077","5","331","75","0","1999","A","","San Joaquin County, California","Private","Primary metal manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,308,11780718,0,0,736,38259,"",1.00,0.32,0.34,0.00,0.00,1.05,1.05,"",0,0.0,37,13.7,977993,9.1,0,0.0,0,0.0,-32,-4.2,-1653,-4.1
