"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","5","322","55","0","1999","A","","Alabama -- Statewide","Private","Paper manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",129,19118,1019810515,0,0,1026,53344,"",1.28,2.11,3.09,0.00,0.00,1.46,1.46,"",0,0.0,-1262,-6.2,-15194174,-1.5,0,0.0,0,0.0,49,5.0,2558,5.0
"01043","5","322","75","0","1999","A","","Cullman County, Alabama","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,388,13325045,0,0,660,34343,"",3.93,3.12,3.40,0.00,0.00,1.09,1.09,"",-1,-14.3,-18,-4.4,163341,1.2,0,0.0,0,0.0,37,5.9,1945,6.0
"01073","5","322","75","0","1999","A","","Jefferson County, Alabama","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,774,27150995,0,0,675,35098,"",1.00,0.42,0.35,0.00,0.00,0.83,0.83,"",1,6.2,-11,-1.4,630894,2.4,0,0.0,0,0.0,26,4.0,1325,3.9
"01097","5","322","75","0","1999","A","","Mobile County, Alabama","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,3541,206435180,0,0,1121,58304,"",1.13,4.30,6.92,0.00,0.00,1.61,1.61,"",0,0.0,-752,-17.5,-22865595,-10.0,0,0.0,0,0.0,94,9.2,4889,9.2
"01103","5","322","75","0","1999","A","","Morgan County, Alabama","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,331,10452494,0,0,608,31626,"",2.73,1.39,1.19,0.00,0.00,0.86,0.86,"",0,0.0,8,2.5,931302,9.8,0,0.0,0,0.0,42,7.4,2179,7.4
"04000","5","322","55","0","1999","A","","Arizona -- Statewide","Private","Paper manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",50,2755,102152754,0,0,713,37081,"",0.49,0.26,0.25,0.00,0.00,0.94,0.94,"",3,6.4,7,0.3,3546471,3.6,0,0.0,0,0.0,23,3.3,1193,3.3
"04013","5","322","75","0","1999","A","","Maricopa County, Arizona","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",41,1977,67038575,0,0,652,33905,"",0.63,0.27,0.22,0.00,0.00,0.80,0.80,"",2,5.1,21,1.1,2461780,3.8,0,0.0,0,0.0,17,2.7,897,2.7
"05000","5","322","55","0","1999","A","","Arkansas -- Statewide","Private","Paper manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",93,14391,602726861,0,0,805,41881,"",1.43,2.66,3.39,0.00,0.00,1.27,1.27,"",-2,-2.1,-15,-0.1,22671634,3.9,0,0.0,0,0.0,31,4.0,1616,4.0
"05045","5","322","75","0","1999","A","","Faulkner County, Arkansas","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,1380,51278004,0,0,715,37160,"",3.79,8.76,9.73,0.00,0.00,1.11,1.11,"",0,0.0,32,2.4,2526590,5.2,0,0.0,0,0.0,19,2.7,985,2.7
"05119","5","322","75","0","1999","A","","Pulaski County, Arkansas","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,1208,43968528,0,0,700,36400,"",1.04,1.03,0.97,0.00,0.00,0.95,0.95,"",0,0.0,-32,-2.6,458880,1.1,0,0.0,0,0.0,25,3.7,1323,3.8
"05131","5","322","75","0","1999","A","","Sebastian County, Arkansas","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,1217,43373934,0,0,686,35647,"",4.46,3.36,3.58,0.00,0.00,1.07,1.07,"",0,0.0,26,2.2,2216417,5.4,0,0.0,0,0.0,22,3.3,1095,3.2
"06000","5","322","55","0","1999","A","","California -- Statewide","Private","Paper manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",704,36238,1517115768,0,0,805,41865,"",0.73,0.52,0.45,0.00,0.00,0.86,0.86,"",-14,-1.9,-909,-2.4,786203,0.1,0,0.0,0,0.0,20,2.5,1046,2.6
"06001","5","322","75","0","1999","A","","Alameda County, California","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",38,2329,99642538,0,0,823,42791,"",0.93,0.71,0.57,0.00,0.00,0.80,0.80,"",-2,-5.0,45,2.0,2599408,2.7,0,0.0,0,0.0,6,0.7,309,0.7
"06013","5","322","75","0","1999","A","","Contra Costa County, California","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,358,16973951,0,0,911,47391,"",0.46,0.22,0.20,0.00,0.00,0.89,0.89,"",-1,-8.3,-96,-21.1,-2918033,-14.7,0,0.0,0,0.0,68,8.1,3576,8.2
"06019","5","322","75","0","1999","A","","Fresno County, California","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,706,25518365,0,0,695,36145,"",0.58,0.46,0.51,0.00,0.00,1.12,1.12,"",0,0.0,-10,-1.4,358097,1.4,0,0.0,0,0.0,20,3.0,1021,2.9
"06037","5","322","75","0","1999","A","","Los Angeles County, California","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",235,13992,559579127,0,0,769,39994,"",0.84,0.71,0.58,0.00,0.00,0.82,0.82,"",-9,-3.7,-701,-4.8,66731,0.0,0,0.0,0,0.0,37,5.1,1913,5.0
"06059","5","322","75","0","1999","A","","Orange County, California","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",97,4639,216380795,0,0,897,46643,"",1.28,0.71,0.68,0.00,0.00,0.96,0.96,"",1,1.0,-91,-1.9,13936333,6.9,0,0.0,0,0.0,74,9.0,3839,9.0
"06065","5","322","75","0","1999","A","","Riverside County, California","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,582,20137921,0,0,666,34616,"",0.54,0.27,0.26,0.00,0.00,0.96,0.96,"",-1,-6.2,37,6.8,1744126,9.5,0,0.0,0,0.0,17,2.6,850,2.5
"06067","5","322","75","0","1999","A","","Sacramento County, California","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,546,21529109,0,0,759,39455,"",0.38,0.20,0.17,0.00,0.00,0.87,0.87,"",-2,-12.5,-163,-23.0,-6060518,-22.0,0,0.0,0,0.0,11,1.5,560,1.4
"06071","5","322","75","0","1999","A","","San Bernardino County, California","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",35,1619,70375728,0,0,836,43462,"",1.14,0.65,0.76,0.00,0.00,1.16,1.16,"",2,6.1,216,15.4,-7398542,-9.5,0,0.0,0,0.0,-230,-21.6,-11992,-21.6
"06073","5","322","75","0","1999","A","","San Diego County, California","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",42,1175,45052733,0,0,738,38351,"",0.60,0.21,0.18,0.00,0.00,0.85,0.85,"",4,10.5,83,7.6,6802709,17.8,0,0.0,0,0.0,65,9.7,3332,9.5
"06075","5","322","75","0","1999","A","","San Francisco County, California","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,112,4536446,0,0,781,40625,"",0.23,0.04,0.02,0.00,0.00,0.61,0.61,"",-3,-25.0,-16,-12.5,-147002,-3.1,0,0.0,0,0.0,77,10.9,4036,11.0
"06077","5","322","75","0","1999","A","","San Joaquin County, California","Private","Paper manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,1074,46218586,0,0,828,43041,"",0.82,1.14,1.35,0.00,0.00,1.19,1.19,"",-1,-9.1,-92,-7.9,-4229672,-8.4,0,0.0,0,0.0,-4,-0.5,-244,-0.6
